,smiles,logP
4102,Cc1cc(Cl)c(C(C)C)cc1Cl,5.6
4103,CN=c1[nH]nc(C(C)C)c(=O)n1N,0.3
4104,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1Nc1ccccc1,2.88
4105,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,6.79
4106,Cc1ccc(NC(=O)COC(=O)/C(=C/c2cccs2)c2cccs2)c(C)c1,3.83
4107,OC(C(F)(F)F)C(F)(F)F,1.66
4108,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,6.25
4109,COC1C(Cl)C(Cl)C(Cl)C(OC)C1OC,1.87
4110,COc1ccccc1C=CC(=O)OCCOc1ccc(C=O)cc1OC,3.65
4111,C(=C/c1ccccn1)\c1ccccn1,2.11
4112,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)CC(O)C1O,2.51
4113,COc1cccc(-n2c(SCc3cc(=O)n4ccsc4n3)nc3ccccc3c2=O)c1,3.56
4114,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-0.02
4115,O=[N+]([O-])c1ccc(-n2c(O)ccc2O)cc1,0.46
4116,N=c1nc(F)c2ncn(C3CCC(CO)O3)c2[nH]1,-0.05
4117,CN(C)c1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1,1.82
4118,Oc1[nH]c2ccccc2c1-c1ccccc1,2.59
4119,C=CCNC(=O)CSc1nnc(CCn2nc(C)c(Br)c2C)n1CC,3.53
4120,Cc1cccc(C)c1NC(=O)CCCN,0.71
4121,O=c1nc(N=CN2CCOCC2)ccn1C1CC(O)C(CO)O1,-1.54
4122,CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O,0.57
4123,CCOC(=O)C(=Cc1ccccc1)C(C)=O,2.21
4124,COC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.74
4125,Cc1nc(C#Cc2cccnc2)cs1,2.1
4126,N#CCCN(N)c1nc2cc(C(F)(F)F)ccc2o1,1.72
4127,Cc1cc2c(cc1C)[n+]([O-])c(=N)[nH][n+]2[O-],0.56
4128,CCOC(=O)CCCCCN1C(=O)C=CC1=O,1.5
4129,OC(c1ccccc1)c1ccccn1,1.52
4130,C1COCCOCCOCCOCCO1,-0.48
4131,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,3.7
4132,O=C(NN=Cc1c(O)ccc2ccccc12)c1cccc(F)c1,4.06
4133,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,2.74
4134,CCOC(=O)C(C)n1nc2ccccc2n1,2.38
4135,CC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.91
4136,Cc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]o1,0.89
4137,Cc1oc2cc(OCC#N)ccc2c(=O)c1C,1.96
4138,CCCCNC(=O)NCCNCC(O)COc1ccc(-c2nc(C)c[nH]2)cc1,1.24
4139,Nc1cccc([N+](=O)[O-])c1N,1.27
4140,CCN=c1[nH]c(SC)nc(=NC(C)(C)C)[nH]1,3.74
4141,O=C(O)CNC[PH](=O)(=O)O,-4.0
4142,CCC(CNC)c1ccccc1,2.82
4143,Oc1ccc(Oc2ccccc2)cc1,3.35
4144,[O-][n+]1cccc2ccccc21,0.36
4145,CCCCc1ccc(S(N)(=O)=O)cc1,2.45
4146,C=C(C)C1CC=C(C=O)CC1,3.13
4147,Clc1ccc(/C=N/N=C2Cn3c(nc4ccccc43)NN2)cc1,4.81
4148,O=C(O)c1cc(I)ccc1O,3.34
4149,CCCCOc1ccc(/C=C/C(=O)NC(C)C)cc1,4.45
4150,Fc1cnccn1,0.29
4151,CC(C)(C)C(=O)C(C)(C)C,3.0
4152,Oc1ccc(O)c(Cl)c1,1.4
4153,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(C)c1OC,1.62
4154,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,3.21
4155,Cc1csc(=NC(=N)N)[nH]1,1.24
4156,CCC(C)OC(C)=O,1.72
4157,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,4.1
4158,CC(=O)c1ccccn1,0.85
4159,CC(=O)NN=Cc1ccccc1O,1.71
4160,c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,6.4
4161,CC(=O)NNC(=O)Nc1cccc(C(F)(F)F)c1,1.59
4162,CCCCCCCCCC(=O)N1CCCC1=O,4.33
4163,CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.0
4164,c1ccc2c(c1)c1ccccc1c1ccccc21,5.49
4165,Brc1ccc2ncccc2c1,2.83
4166,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(Cl)cc1,4.11
4167,NCCc1ccc(O)c(O)c1,-0.98
4168,CC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.4
4169,CC1(C)CC(NC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)CC(C)(C)N1,0.55
4170,CCC(=O)OC1(C(C)=O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(=O)CC21C,3.09
4171,[O-][N+](=Cc1ccccc1)c1ccccc1,1.88
4172,Oc1cccc(F)c1,1.93
4173,CCCC(CCC)=NN=C(N)Nc1ccccc1,2.33
4174,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.62
4175,COc1cc(C)c2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccc([N+](=O)[O-])cc1)CC2,2.96
4176,COCCO,-0.77
4177,Cn1c(=O)[nH]c(=O)c2[nH]cnc21,-0.5
4178,COc1ccc(Oc2c(C(F)(F)F)oc3cc(OC(=O)N4CCOCC4)ccc3c2=O)cc1,4.63
4179,CCOC(=O)CN(C(=O)CCl)c1ccccc1,1.6
4180,CC(=O)NC(C)C(N)=O,-1.52
4181,c1ccc2c(c1)ccc1ccccc12,4.46
4182,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.18
4183,CCOC(=O)CN(C(=O)CCl)c1ccccc1OC,1.78
4184,Brc1cccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)c1,3.76
4185,O=C(O)C1COc2ccccc2O1,1.4
4186,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,7.05
4187,COc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,3.94
4188,COc1ccc(CCNCC(O)COc2ccc(-c3nc(C)c[nH]3)cc2OC)cc1OC,1.89
4189,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,1.51
4190,COc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.51
4191,CCN(CC)CCNC(=O)c1ccc(N)cc1OC,1.4
4192,CC(=O)Nc1c(C)cccc1[N+](=O)[O-],0.61
4193,c1cn(C23CC4CC(CC(C4)C2)C3)cn1,2.9
4194,COc1cc(C2=Nc3cc(C)c(C)cc3NC3CC(C)(C)CC(=O)C23)cc(OC)c1OC(C)=O,4.21
4195,Cc1c([N+](=O)[O-])nc(Br)n1C,0.39
4196,CC(C)COC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,4.28
4197,CC(C)C(NC(=O)C(N)CO)C(=O)O,-1.53
4198,CC1(C)OC2CC3C4CC=C5CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,2.53
4199,Cc1ccccc1OC1OC(CO)C(O)C(O)C1O,-0.16
4200,Nc1cc2c3ccccc3ccc2c2ccccc12,4.99
4201,COC(=O)CS(=O)(=O)c1ccccc1,0.93
4202,CCC(Br)C(=O)O,1.42
4203,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NCC(=O)O,-0.45
4204,CC(=O)c1ccc[nH]1,0.93
4205,CNCC(O)c1ccc(O)cc1,-0.45
4206,N=c1[nH]c(=N)c2nc(-c3ccc(O)cc3)c(=N)[nH]c2[nH]1,0.92
4207,CC(=O)C(N)C(O)O,-2.94
4208,O=C(NP(=O)(N1CC1)N1CC1)c1cccc(I)c1,1.91
4209,CN1C(=CC=CC(=O)C(F)(F)F)C(C)(C)c2ccccc21,4.41
4210,CCCC1=NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,1.21
4211,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(N)=O,1.43
4212,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1N=c1[nH]cc(C(F)(F)F)cc1Cl,3.56
4213,NC(=O)c1ccccc1Cl,0.64
4214,CCNC(=S)NCC,0.57
4215,CCCCc1ccc(CCC[N+](C)(C)CCCCS(=O)(=O)[O-])cc1,0.3
4216,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccccc2)cc1,3.11
4217,Cc1ccc(C)n1N=c1ccc(N2CCCCC2)n[nH]1,3.13
4218,COC(=O)c1cccn1C,1.8
4219,CC(=O)OCc1ccc(Cl)cc1,2.59
4220,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCC#N,1.57
4221,Cc1c(O)c(=O)ccn1CCN,-1.55
4222,C[C@H]1CCC[C@@H](C)N1C(=O)COC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,4.39
4223,Nc1ccc(C(=O)O)cc1O,0.5
4224,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,1.69
4225,Cc1cc(Cl)cc(Cl)c1NC1=NCCN1,2.38
4226,CCOc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.58
4227,c1ccc2[nH]cnc2c1,1.32
4228,CC(=O)NC(C(=O)NC(C)C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.67
4229,Cc1ncc([N+](=O)[O-])n1CCO,-0.02
4230,ClCCCCl,2.0
4231,O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,0.21
4232,CCNC(=O)c1cc2ccccc2[nH]1,2.32
4233,CCCC(C)CCC(C)=O,2.92
4234,COc1ccccc1NCC#N,1.3
4235,COC(=O)c1ccccc1OC(C)=O,1.46
4236,CN=C(NC#N)NCCSCc1ncn(COC(=O)C(C)(C)C)c1C,1.81
4237,CCOC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,3.91
4238,CC1CCC2C(C)COC3OC4(C)CCC1C32OO4,3.16
4239,N#Cc1ccc(O)cc1,1.6
4240,CCOC(=O)CCCCn1nc2ccccc2n1,2.85
4241,O=C(Cn1cnnn1)N(Cc1ccco1)Cc1cccs1,4.33
4242,Cc1ccc(NC(=O)C2CCCN2C(=O)OC(C)(C)C)cc1C,3.9
4243,O=C1CC(Oc2ccc(C(=O)c3ccccc3)cc2)N1,2.14
4244,OCCCCl,0.5
4245,O=C(O)COc1ccc([N+](=O)[O-])cc1,1.48
4246,CCC(C)C(NC(C)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(N)=O,0.52
4247,CC(C)=CCCC(C)CCO,3.91
4248,Cc1no[n+]([O-])c1-c1ccccc1,2.16
4249,N=C(N)NN=C(c1ccccc1)c1cccs1,1.96
4250,C=CCC1(CC(=C)Br)C(=O)NC(=O)N(C)C1=O,1.78
4251,CCN(CC)C(=O)c1ccccc1,1.25
4252,Clc1cc2ccccc2cc1Cl,4.42
4253,[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21,2.04
4254,CNC(=O)Oc1cccc(Cl)c1,2.03
4255,Cc1ccc([N+](=O)[O-])cn1,0.99
4256,Cn1c(SCC(=O)NC2CCCCCC2)nnc1-c1ccc(Cl)cc1,4.21
4257,CCOc1cccc(-c2n[nH]c(=S)n(C)c2=O)c1,2.67
4258,CCN1CCCC1=O,-0.04
4259,O=C(c1ccc(F)cc1)C1CC1,2.61
4260,Cc1[nH]c(Br)nc1[N+](=O)[O-],0.86
4261,COC(=O)C(C#N)=NNc1cccc(Cl)c1,3.6
4262,CN(C)N=Nc1ccc([N+](=O)[O-])cc1,3.25
4263,CC(=O)c1ccncc1,0.48
4264,c1ccc(COCc2ccccc2)cc1,3.31
4265,CNc1c(Cl)cccc1Cl,2.91
4266,CSc1nnc(CCC(C)C)c(=O)n1N,1.85
4267,COc1ccc([C@@H]2CC(=O)N(c3sc4c(c3C#N)CCCC4)C3=C2C(=O)CCC3)c(OC)c1,4.55
4268,COc1cc(S(=O)(=O)CC(O)c2ccccc2)cc(OC)c1OC,1.65
4269,O=NN(CCCl)C(=O)NC1CCCCC1Cl,2.73
4270,NC1(C(=O)O)CCCCC1,-1.87
4271,COC(=O)C(=Cc1ccc(I)o1)[N+](=O)[O-],3.0
4272,COc1cccc(NC(C)=O)c1,1.3
4273,NC1CC2CC1c1cc(C(F)(F)F)ccc12,2.85
4274,CC(=O)c1cccc(C(C)=O)c1,1.43
4275,CC1C(Cl)C(Cl)C(C)C(Cl)C1Cl,4.4
4276,CC(C)NC(=S)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,3.9
4277,CCOc1ccc(C2(C(=O)OC)CC(F)(F)C2(F)F)cc1,4.06
4278,Cc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,3.65
4279,O=C(CN1CCCCC1)Nc1ccc(Cl)c(Cl)c1,3.65
4280,COc1c(Cl)cc(Cl)c(Cl)c1Cl,4.75
4281,NC(=O)Nc1cccc(Cl)c1,1.82
4282,CC1=CCC(=C(C)C)CC1,4.47
4283,O=C(O)c1ccc([N+](=O)[O-])cc1,1.89
4284,O=[N+]([O-])c1cc(Cl)c(N=c2[nH]cc(C(F)(F)F)cc2Cl)c([N+](=O)[O-])c1,3.74
4285,ClCC(Cl)CCl,2.27
4286,CC(=O)NC(CCCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.61
4287,c1ccc2c(c1)Cc1c-2ccc2ccccc12,5.4
4288,[O-][n+]1onc(Cl)c1-c1ccccc1,2.82
4289,CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12,3.55
4290,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)C(C)(C)C,2.4
4291,CCc1cssc1=S,2.67
4292,CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,0.32
4293,O=C(NN=Cc1ccccc1O)c1cccc(Cl)c1,3.83
4294,Cc1ccc(Cl)c(Nc2ccccc2CC(=O)O)c1Cl,4.93
4295,CNc1ccc(-c2nc3ccc(OC)cc3s2)cc1,2.6
4296,CC(C)Oc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.08
4297,O=C(O)COc1cccc(OC(F)(F)F)c1,2.48
4298,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,2.84
4299,CCCCCCOC(=O)c1cccnc1,3.51
4300,O=NN(CCF)C(=O)NC1CSCSC1,1.54
4301,CCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.09
4302,O=Cc1ccccc1O,1.81
4303,Cn1nnc2ccccc21,1.13
4304,CN1C(=O)C(=Cc2ccc([N+](=O)[O-])o2)SC1=S,1.06
4305,CC(C)CC(N)C(=O)NC(CC(N)=O)C(=O)O,-1.3
4306,COCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.33
4307,CCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,1.29
4308,ClC=C1C2CC(C(Cl)C2(Cl)Cl)C1(CCl)CCl,5.2
4309,CCCCCCCCOC(=O)CCCCCCC,6.51
4310,COc1ccccc1-c1nc2ccccc2[nH]1,3.02
4311,CCCCC(O)CC,2.24
4312,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,2.57
4313,S=C(S)NCCNC(=S)S,1.33
4314,CC(O)COc1cccc2oc(C(=O)O)cc(=O)c12,1.32
4315,CCCCNC(=O)Cn1cnc([N+](=O)[O-])n1,0.89
4316,CCOCC(O)Cn1cnc([N+](=O)[O-])n1,-0.07
4317,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,6.6
4318,COc1ccc(-c2n[nH]c(=N)s2)cc1OC,2.34
4319,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.93
4320,Clc1cccc2cccnc12,2.44
4321,Brc1nc(Br)c(Br)[nH]1,1.96
4322,O=C(O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],3.7
4323,CC(C)(C)c1ccc([N+](=O)[O-])cc1,3.89
4324,COC1=C(N2CC2)C(=O)C(OC)=C(N2CC2)C1=O,0.17
4325,c1ccc(CNc2ccccc2)cc1,3.13
4326,C=CCN=c1cc(-c2nc[nH]n2)cc[nH]1,1.26
4327,N=C(N)c1ccccc1,0.65
4328,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)N2CCc3ccccc32)c1C,4.47
4329,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.59
4330,N=c1ccc2ccccc2[nH]1,1.87
4331,Cc1ccc(C)n1-c1ccc(-c2ccnc3ncnn23)cc1,3.5
4332,O=C(N=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1)c1ccccc1,0.67
4333,Cc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O,0.7
4334,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(N2CCOCC2)C(O)C(C)O1)CC(O)(C(=O)CO)C=4,1.73
4335,N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,4.0
4336,S=C=NC(c1ccccc1)c1ccccc1,5.09
4337,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,-0.48
4338,O=C1C=C(N2CC2)C(=O)C=C1N1CC1,0.18
4339,CCCC1=NC(=O)N[C@@H](c2ccc3c(c2)OCO3)C1C(=O)OCC,3.59
4340,c1cnc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4cccnc4n4cccc34)CC1)c1cccn12,5.05
4341,C=CCc1ccc(O)c(OC)c1,2.27
4342,COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,2.5
4343,COC(=O)c1c(F)cccc1Cl,2.42
4344,N#Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,1.83
4345,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)c(F)c(F)c(F)c1F,3.25
4346,CCS(=O)c1ccc(C(=O)c2ccccc2)cc1[N+](=O)[O-],3.82
4347,CCOC(=O)CCCCCn1nc2ccccc2n1,3.17
4348,CC(=O)OCCN=c1ccc(-c2ccncc2)c[nH]1,2.0
4349,CCCN1CCCN(CCC)C1=S,2.83
4350,CC(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.54
4351,Clc1cc(Cl)c2oc3c(Cl)c(Cl)ccc3c2c1,6.25
4352,N#Cc1cccc(CC(=O)O)c1,1.18
4353,C=CCCC(C)=O,1.02
4354,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,5.25
4355,CN1C(=O)c2ccccc2C1=O,1.31
4356,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.7
4357,Cc1nonc1-c1ccccn1,2.09
4358,COc1ccncc1,1.0
4359,CNC(=O)Oc1cccc(C)c1C,1.95
4360,CSc1cccc(N=NN(C)C)c1,2.98
4361,CC(C)(SC(=O)N1CCCCC1)c1ccccc1,4.02
4362,Cc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,3.66
4363,O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,3.2
4364,C=CCCCC,3.39
4365,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,-0.58
4366,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,2.9
4367,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,-0.32
4368,CCc1nc(-c2ccccc2)c(CC)nc1-c1ccccc1,4.94
4369,CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,1.3
4370,c1ccc(COc2ccccc2)cc1,3.79
4371,O=c1nc(N=CN2CCCC2)ccn1C1CC(F)C(CO)O1,-0.16
4372,CC=CC#CC#Cc1ccccc1,4.76
4373,CC(=O)c1ccc2cc(O)c(O)cc2c1,2.32
4374,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.24
4375,CCCN=c1nc(C(Cl)(Cl)Cl)[nH]c(C(Cl)(Cl)Cl)n1,4.09
4376,COc1ccc(CCNCC(O)COc2ccc(-c3nc(C(C)=O)c(C)[nH]3)cc2)cc1OC,2.14
4377,C[C@]12CO[C@]3(C(=O)NCC(F)(F)F)C[C@H]1CC[C@]23C,3.11
4378,COC(=O)c1ccccc1NC(C)=O,1.65
4379,CC(=O)Nc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,3.35
4380,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NCN2,-0.52
4381,CC(C)(C)NCC(O)COc1ccccc1,1.5
4382,CNc1ccc(-c2nc3ccc(Br)cc3s2)cc1,3.6
4383,CCOCOCC,0.84
4384,CC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)O,2.43
4385,CCCCCCNC(=O)c1ccc(O)c(O)c1,2.71
4386,CCN(CC)CCNC(=O)c1cc(C#N)c(N)cc1OC,1.94
4387,CCCC1(CCC)C(=O)NC(=S)NC1=O,2.66
4388,Clc1cc2c(cc1Cl)=c1cc(Cl)c(Cl)cc1=2,6.14
4389,COP(=S)(OC)SCn1nnc2ccccc2c1=O,2.75
4390,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,1.83
4391,C(=Cc1ccccn1)c1ccccn1,2.11
4392,CC12CCC(=O)C=C1CC(C#N)C1C2CCC2(C)C1CCC21CCC(=O)O1,1.67
4393,c1ccc2nc3ccc4ccccc4c3cc2c1,4.48
4394,O=C1C=NC(c2ccccc2Br)c2cc(Br)ccc2N1,3.3
4395,Cc1c(N2CCCC2)c(=O)n(-c2ccccc2)c(=O)n1C,2.26
4396,CCOC(=O)CCCN1C(=O)C=CC1=O,0.67
4397,Oc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,2.49
4398,CCNC(=O)n1cc(F)c(=O)[nH]c1=O,0.35
4399,CC1=CC2C(CC1)C2(C)C,4.44
4400,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,4.93
4401,CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.63
4402,CCC(C(=O)OCc1ccccc1)C(COC(=O)c1cccc(Cl)c1)Cc1cncn1C,5.08
4403,c1ccc(CNCc2ccccc2)cc1,2.67
4404,Cc1ccc(CN=c2cc(-c3nc(=N)[nH][nH]3)cc[nH]2)cc1,2.69
4405,CCC(C)NP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,3.99
4406,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccc3)c2s1,2.86
4407,O=C(OCc1ccccc1)c1ccccc1,3.97
4408,O=c1cc(C(O)Nc2ccccc2)s/c(=N\c2ccc(F)cc2)n1Cc1ccccc1,6.0
4409,O=S(=O)(O)c1cccc2cccc(O)c12,-0.17
4410,COc1c2occc2cc2ccc(=O)oc12,2.0
4411,O=C(O)Cc1ccc(C(=O)O)cc1,1.24
4412,O=C(N=c1[nH]cnc2c1ncn2C1OC(CO)CC1F)c1ccccc1,0.73
4413,CCCOC(=O)C(C(=O)OC)=C1SC=CS1,2.72
4414,COc1ccc(-c2ncc(C#N)nc2-c2ccc(OC)cc2)cc1,3.7
4415,CCN=c1[nH]c(SC)nc(=NC(C)C)[nH]1,2.98
4416,CN1C(=O)CN=C(c2c(Cl)cccc2Cl)c2cc(Cl)ccc21,3.04
4417,COc1ccncn1,0.54
4418,NS(=O)(=O)NS(=O)(=O)Nc1ccccc1,0.02
4419,CC1=CC(O)C2CC1C2(C)C,3.16
4420,C=CCOC(=O)COc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C)oc2c1,4.84
4421,OCC1CC(F)C(n2cnc3c(F)ncnc32)O1,0.06
4422,CN1CCOC(O)C1c1ccccc1,0.99
4423,CS(=O)(=O)CC(=O)C=NO,-0.69
4424,COc1ccccc1C=C(C(C)=O)C(C)=O,1.73
4425,CC(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C,0.26
4426,ON=Cc1cnns1,0.86
4427,CCCCCCN(C)C(=O)COC(=O)c1ccccc1,2.99
4428,O=C(Nc1ccccc1)Oc1ccccc1,3.3
4429,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-0.16
4430,Nc1ccc(N)cc1,-0.3
4431,ICCCI,3.02
4432,O=S(=O)(O[Na])c1ccc(-c2ccccc2)cc1,-0.67
4433,Cc1ccc(C)c(O)c1,2.33
4434,CCC(=O)c1ccc(S(=O)CC)c([N+](=O)[O-])c1,2.8
4435,N#CCCCCOC(=O)c1ccccc1,2.04
4436,O=C(NCCCNCCCNc1n[n+]([O-])c2ccccc2[n+]1[O-])c1cccc2cc3ccccc3nc12,0.88
4437,CCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,4.32
4438,CCc1cccc(C)c1N(C(=O)Cn1c(C(C)O)nc2ccccc21)[C@@H](C)COC,4.48
4439,NC(=O)Nc1cccc(NC(N)=O)c1,0.58
4440,OCCOc1c(Br)cc(Br)cc1Br,3.42
4441,COC[C@H](C)NC(=O)CCl,0.61
4442,C[C@@H]1CCCCN1C(=O)CCCCC(=O)N1CCCC[C@H]1C,3.42
4443,COC(=O)C1(S(=O)(=O)c2ccccc2)CCC1,1.63
4444,O=C1NC(=O)C2(CCCCCC2)C(=O)N1,1.36
4445,Cc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(C)n1,-0.33
4446,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1CCC21CCC(=O)O1,2.54
4447,Clc1cc(Cl)c2c(oc3ccc(Cl)c(Cl)c32)c1Cl,6.51
4448,Cc1nnc(-c2ccccn2)o1,0.46
4449,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.62
4450,CCOc1c(OC)cc(CCN)cc1OC,1.11
4451,Nc1cccc(I)c1,2.86
4452,CN(C)CCN(C)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,1.42
4453,Cc1cccc(C)c1C(N)=O,0.9
4454,CNC(=O)c1cccnc1,0.0
4455,CC(C)CCC(=O)c1ccoc1,2.76
4456,CN(C)C(N(C)C)=S(I)c1ccccc1,-0.68
4457,N#CC=Cc1ccccc1,1.96
4458,CNC(=O)Oc1ccccc1Br,1.77
4459,CC(=O)Nc1ccccc1C#N,0.57
4460,CC(=O)OCC=CC#CC#Cc1ccccc1,3.88
