,Unnamed: 0,smiles,logP,logD
5591,17329,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,,3.0
5592,4247,CCN(CC)C(=O)NN,-0.62,
5593,7335,COc1cc2c(cc1OC)[C@@H](COc1ccc(F)cc1)N(C(=O)/C=C/c1ccccc1)CC2,5.45,
5594,11606,O=C(O)C1CC(c2ccccc2)CN1C(=O)C[PH](=O)(=O)CCCCc1ccccc1,3.7,
5595,9351,ClCC1(CCl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.57,
5596,9580,Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,6.78,
5597,13400,S=C(S)NCCNC(=S)S,1.33,
5598,6045,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,2.3,
5599,12330,O=Cc1ccc(O)c(Br)c1,1.83,
5600,3369,CCCCCCCCC(CCCC)c1ccccc1,8.56,
5601,11667,O=C(O)CCCCCCCC(=O)O,1.57,
5602,12329,O=Cc1ccc(F)cc1,1.54,
5603,15496,COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)cc1,,1.74
5604,11750,O=C(O)COc1ccc2ccccc2c1,2.53,
5605,15194,COc1cc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc(OC)c1OC,,2.54
5606,4844,CCOC(=O)c1ccc(N)cc1,1.86,1.83
5607,2827,CCC(C)C([NH3+])C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)[O-])C(C)C,-1.77,
5608,9462,Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,6.98,
5609,17016,O=C(COCc1cscn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,,3.07
5610,3684,CCCCN(C)N=Nc1ccccc1C(N)=O,3.52,
5611,17475,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,,0.99
5612,9087,Cc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,3.66,
5613,2939,CCC(O)CC,1.21,
5614,4843,CCOC(=O)c1ccc(Cl)nn1,0.12,
5615,12208,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,3.36,
5616,1227,CC(=O)c1ccc(S(N)(=O)=O)cc1,0.2,
5617,11634,O=C(O)C=Cc1ccc([N+](=O)[O-])o1,0.68,
5618,15959,Cc1cc(=NC(=O)Nc2ccc(Cl)cc2)n(C)[nH]1,,2.96
5619,12276,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,4.27,
5620,9799,Cn1c([N+](=O)[O-])cnc1Cl,0.62,
5621,9829,Cn1cnc(I)c1[N+](=O)[O-],1.29,
5622,5408,CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,3.75,
5623,853,CC(=O)Nc1c(F)ccc(C(F)(F)F)c1Br,2.22,
5624,12476,O=S(=O)(Oc1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1)c1ccccc1,3.72,
5625,14279,CCC(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,,2.32
5626,16797,N=c1cccc(CCc2ccc3cc[nH]c3c2)[nH]1,,2.8
5627,3714,CCCCN=C1CC(=O)c2ccccc2C1=O,3.11,
5628,7874,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,1.6,
5629,5912,CN(Cc1ccccc1)N=Nc1ccc(C#N)cc1,3.82,
5630,76,C#CCC(N)C(=O)O,-1.8,
5631,7857,COc1ccccc1C=CC(=O)OCCOc1ccc(C=NO)cc1OC,3.56,
5632,576,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC12C,2.36,
5633,6718,COC(=O)c1ccccc1C(=O)c1ccccc1,2.7,
5634,1432,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,2.63,
5635,12189,O=C1CCCCC1=C1CCCCC1,3.17,
5636,9199,Cc1ncc([N+](=O)[O-])n1CCO[N+](=O)[O-],0.81,
5637,11777,O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.09,
5638,6019,CN1CCN(C(=O)c2ccccc2)CC1,0.35,
5639,508,C=c1c(C)c(O)c(=Cc2cccnc2)c(C)c1O,2.55,
5640,11226,O=C(C=Cc1ccc(O)c(O)c1)CCCCCO,1.67,
5641,3666,CCCCCc1ccncc1,3.75,
5642,4682,CCOC(=O)C1CCN(C(=O)c2ccc(Cl)c(N=C3N[C@@H]4CS(=O)(=O)C[C@@H]4S3)c2)CC1,2.96,
5643,15870,Cc1[nH]c2c(C#N)cnn2c(=O)c1Cc1ccccc1,,0.68
5644,17051,O=C(N=c1cc(-c2cc[nH]c(=Nc3ccccc3)c2)cc[nH]1)C1CCOCC1,,3.7
5645,11516,O=C(Nc1ccc(Cl)cc1)c1cc([N+](=O)[O-])ccc1O,2.54,
5646,9015,Cc1ccccc1N1CCN(C(=O)c2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)CC1,5.31,
5647,15489,COc1ccc(N(C(=O)c2ccccc2)C(C)C(=O)NC2CCCC2)c(OC)c1,,3.02
5648,15556,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,,1.16
5649,16309,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(N)=O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,,1.96
5650,2975,CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,1.73,
5651,15381,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,,2.6
5652,2894,CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C,1.99,
5653,3359,CCCCCCCCBr,4.89,
5654,12639,O=[N+]([O-])c1ccc(CO)cc1,1.26,
5655,522,CC(=Cc1ccccc1)C(=O)O,2.6,
5656,1756,CC(C)CCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.74,
5657,8654,Cc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)nc1,1.56,
5658,7267,COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,3.5,
5659,11291,O=C(CN1CCCCC1)Nc1cccc(Br)c1,3.62,
5660,9055,Cc1ccnc2c(O)ccc(C)c12,2.71,
5661,11444,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,-2.98,
5662,17258,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,,1.01
5663,1657,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,3.34,
5664,6071,CN=Cc1ccccc1,1.64,
5665,9235,Cc1no[n+]([O-])c1-c1ccccc1,2.16,
5666,2218,CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)C(C)(C)N1O,-0.6,
5667,7941,COc1cnc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1,0.41,
5668,5121,CCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,2.18,
5669,8151,CSc1nc(=N[NH+]=[N-])nc(N=C(C)C)[nH]1,3.0,
5670,14737,CCn1c2ccccc2c2cc(NC(=O)CN(C)C)ccc21,,3.2
5671,16369,Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,,2.16
5672,3060,CCCC(=NOCC)C1C(=O)CC2(CCCCC2C)OC1=O,3.9,
5673,9516,Clc1ccc(-c2cccc(Cl)c2)cc1,5.15,
5674,7915,COc1ccccc1OCC(O)CO,1.39,0.24
5675,5464,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,-0.2,-0.83
5676,2097,CC(Cc1ccccc1)OCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,1.81,
5677,4462,CCN=c1[nH]c(SC(F)F)nc(=NC)[nH]1,2.68,
5678,4144,CCCc1c(C)nc2ccccn2c1=O,1.75,
5679,12498,O=S1(=O)N=C(C2CCCC2)Nc2ccccc21,1.83,
5680,11941,O=C(O)c1ccccc1O,2.26,-1.36
5681,6529,COC(=O)CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.43,
5682,9229,Cc1nnc(SCc2ccccc2)o1,1.74,
5683,10262,N=c1[nH]c(Cl)nc2c1ncn2C1OC(CO)C(O)C1O,-0.37,
5684,952,CC(=O)Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,3.08,
5685,5088,CCOc1ccc(C(N)=O)cc1,1.3,
5686,10499,NC(=O)NCCCC(N)C(=O)O,-3.19,
5687,1560,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,3.32,
5688,8773,Cc1ccc(S(=O)(=O)Oc2ccccc2C(=O)N(C)C)cc1,2.01,
5689,6681,COC(=O)c1ccc(C(F)(F)F)nc1S(=O)(=O)N([Na])C(=O)N=c1nc(OC)cc(OC)[nH]1,0.96,
5690,1345,CC(C)(C)C(=O)C(C#N)=NNc1cccc(Cl)c1,4.62,
5691,5502,CN(C(N)=O)c1ccccc1,0.42,
5692,5215,CCS(=O)c1nc(C)c([N+](=O)[O-])c(C)c1C#N,2.44,
5693,8451,Cc1cc(CC(=O)O)ccc1OCc1ccccc1,3.37,
5694,10758,NCCCNC(=O)c1ccccc1,0.3,
5695,9961,Ic1ccc2ccccc2n1,3.04,
5696,10767,NCCc1c[nH]cn1,-0.7,
5697,6009,CN1CCC=C1c1cccnc1,1.13,
5698,5804,CN(C)c1ccc(N=C=S)cc1,3.96,
5699,14456,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,,1.88
5700,15380,COc1cc2c(=Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)[nH]cnc2cc1OCCCN1CCC(CO)CC1,,2.89
5701,5315,CCc1ccc(CC(=O)O)cc1,2.25,
5702,5801,CN(C)c1ccc(Cl)nn1,0.98,
5703,10422,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1,-2.46,
5704,7331,COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,3.67,
5705,9598,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.07,
5706,3740,CCCCNC(=O)c1cccnc1,0.9,
5707,5884,CN(CCN)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,0.65,
5708,3405,CCCCCCCCCCCCC(C)c1ccccc1,9.29,
5709,9367,Clc1c(Br)cccc1NC1=NCCN1,2.05,
5710,11548,O=C(Nc1cccc(Cl)c1)c1cc2n(n1)[C@H](C(F)(F)F)CC(c1ccccc1)N2,5.92,
5711,1128,CC(=O)Oc1c(Cl)cccc1Cl,2.94,
5712,6011,CN1CCCC1=O,-0.38,
5713,357,C=CCC1(CC)C(=O)NC(=O)N(C)C1=O,1.35,
5714,1865,CC(C)NCC(O)COCC=Cc1ccccc1,2.15,
5715,6227,CNC(=O)Oc1ccc(C(C)(C)C)cc1,3.06,
5716,5007,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,3.73,
5717,8467,Cc1cc(Cl)ccc1N=CN(C)C,2.89,
5718,12490,O=S1(=O)N=C(C(Cl)Cl)Nc2cc(Cl)ccc21,1.81,
5719,5582,CN(C)C(=O)OCc1cccc(N(C)C)c1,2.28,
5720,3637,CCCCCOc1ccc2ccc(=O)oc2c1,3.92,
5721,12042,O=C(c1ccccc1)c1ccc(N=C=S)cc1,4.88,
5722,6200,CNC(=O)ON=C1SCSC1C,0.91,
5723,1403,CC(C)(C)C1CCCCC1,5.04,
5724,15871,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(O)=NO)cc1,,1.1
5725,14078,CC(C)Cn1cnc2c(=N)[nH]c3ccccc3c21,,2.52
5726,7283,COc1cc(OC)c(CC(C)N)c(OC)c1,1.57,
5727,12159,O=C1CC(Sc2ccncc2)N1,0.61,
5728,7101,COc1c(O)cc(Cl)c(Cl)c1Cl,3.77,
5729,4168,CCCc1ccc(O)cc1,3.2,
5730,9681,Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.14,
5731,16148,Cc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(C4CC4)C3)CC2)cc1Cl,,3.37
5732,8297,Cc1c(N(C)C)c(=O)[nH]c(=O)n1-c1ccccc1,1.4,
5733,11232,O=C(C=Cc1cccc([N+](=O)[O-])c1)C(F)(F)F,2.66,
5734,17284,O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,,0.4
5735,518,CC#CCOC(C)c1ccc(OC)c(OC)c1,2.4,
5736,5242,CCSCc1ccccc1OC(=O)NC,2.04,
5737,13059,OC(c1ccccc1)c1ccc(Cl)cc1,3.61,
5738,17081,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,,3.05
5739,4077,CCCOCc1ccccc1NC(=O)OCCN1CCCCC1,3.34,
5740,14725,CCn1c(-c2cc[nH]c(=Nc3ccc(S(=O)(=O)NCCOC)cc3)n2)cnc1C,,2.44
5741,10644,NC(C(=O)OCn1ncc2c(=O)[nH]cnc21)c1ccccc1,-0.15,
5742,17228,O=C(O)C(Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.5
5743,13978,CC(C)(O)c1ccc(N=c2[nH]c3ccc(C#N)cc3[nH]2)cc1,,2.73
5744,17662,c1ccc(N2CC3COc4ccccc4C3=N2)cc1,,4.28
5745,5193,CCOc1ncc(-c2ccncc2)cc1C#N,2.59,
5746,4072,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1.4,
5747,17250,O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,,-0.16
5748,15285,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)NCC(=O)O,,-1.02
5749,4213,CCN(C(=O)C(C)OC(=O)c1cc(OC)c(OC)c(OC)c1)c1ccccc1,3.4,
5750,14656,CCS(=O)(=O)c1ccc(Oc2cc3[nH]c(-c4ccccn4)nc3cc2Cn2c(O)ccc2O)cc1,,2.0
5751,15338,COc1cc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,,3.13
5752,2031,CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.29,
5753,8673,Cc1ccc(Cl)c(NS(=O)(=O)c2nc(C)n(-c3ccccc3)n2)c1Cl,4.4,
5754,11252,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.3,2.67
5755,16914,NC1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)cc2C1,,2.6
5756,6274,CNC(=O)Oc1ccccc1C(C)C,2.31,
5757,2940,CCC(O)CCC(F)(F)F,1.7,
5758,7674,COc1ccc2c(c1)[nH]c(=N)n2C,0.87,
5759,9245,Cc1no[nH]c1=N,0.09,
5760,16653,N#Cc1ccc2cccc(O)c2n1,,1.81
5761,13193,OCCOCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1,3.78,
5762,16724,N=c1[nH]c(=N)c2nc(CO)cnc2[nH]1,,-0.45
5763,7931,COc1cccs1,2.13,
5764,5123,CCOc1ccc(NC(=O)OCc2ccccc2)cc1OCC,3.29,
5765,5382,CCc1ccccc1CC,3.72,
5766,4228,CCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CC,-0.76,
5767,13081,OC1CCN(CCCc2ccc(CSc3ccccc3)cc2)CC1,3.67,
5768,2670,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,2.83,
5769,11854,O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3,3.4,
5770,6345,CNC1CC2OC1c1ccccc12,0.91,
5771,7719,COc1cccc(/C=C/C(=O)OCC(=O)c2cc(C)n(-c3cc(C)on3)c2C)c1,5.2,
5772,1301,CC(C(=O)NCC(O)CO)n1ccnc1[N+](=O)[O-],-1.64,
5773,795,CC(=O)NCC(=O)NC(C(N)=O)C(C)C,-1.33,
5774,6631,COC(=O)Nc1ccccc1[N+](=O)[O-],2.1,
5775,7448,COc1ccc(C(c2ccc(OC)cc2)C(Cl)Cl)cc1,4.47,
5776,14478,CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,,3.3
5777,17514,O=c1[nH]n(C(c2ccccc2)c2ccncc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,,1.1
5778,12250,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)NC1=O,2.24,
5779,16343,Cc1nc(C)c(-c2ccc(C3CCC(Cc4nn[nH]n4)CC3)cc2)nc1C(N)=O,,1.4
5780,440,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CC,3.76,
5781,14694,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3C[C@H]4[C@H](N)[C@H]4C3)c2c1Cl,,2.3
5782,2300,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.08,
5783,10577,NC(=O)c1cccc(Cl)c1,1.51,
5784,15764,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,,1.91
5785,11788,O=C(O)Cc1c(O)cccc1Nc1c(Cl)cccc1Cl,4.65,
5786,3163,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0.56,
5787,4333,CCN(CC)CCSC(=NO)c1nc(-c2ccccc2)no1,2.88,
5788,10808,NNC(=O)Nc1cccc(C(=O)O)c1,-0.16,
5789,13983,CC(C)C(=O)Nc1ccc2c(c1)C(=O)NC2=O,,1.55
5790,11562,O=C(Nc1ccccc1)Nc1csnn1,1.77,
5791,9428,Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1,5.76,
5792,3517,CCCCCCCSC1OC(CO)C(O)C(O)C1O,1.5,
5793,12185,O=C1CCC2CCCCC2C1,1.97,
5794,1008,CC(=O)Nc1cn[nH]c1,-0.38,
5795,12428,O=P(NN=Cc1ccc(F)cc1)(N1CC1)N1CC1,0.45,
5796,3896,CCCCc1ccc(NC(C)=O)c(C)c1,3.1,
5797,7179,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC,1.24,
5798,10690,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,0.17,
5799,12187,O=C1CCCC1,0.38,
5800,14867,CN1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,,1.0
5801,2848,CCC(C)NC(=O)C(F)=Cc1ccccc1,3.1,
5802,16470,Clc1cccc2c[nH]nc12,,2.33
5803,8937,Cc1cccc(O)c1,1.96,
5804,13378,Oc1cccc2c1CCCC2,2.95,
5805,13456,[N-]=[N+]=NC1CC(n2cnc3c(=N)[nH]c(=N)[nH]c32)OC1CO,0.24,
5806,11760,O=C(O)COc1cccc(OC(F)(F)F)c1,2.48,
5807,7685,COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)CC(N)=O)ccc2c1,1.37,
5808,768,CC(=O)NC(CCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.34,
5809,11041,Nc1ccc(C(=O)Oc2cccc(C(F)(F)F)c2)c(O)c1,3.61,
5810,15568,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,,0.9
5811,8236,Cc1[nH]c2ccccc2c1C1=CN2CCS(=O)(=O)N=C2S1,1.56,
5812,9542,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,7.19,
5813,7208,COc1cc(CCN)cc(OC)c1OC(C)C,1.52,
5814,2548,CC1OC(=O)c2ccccc21,1.41,
5815,15279,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,,-0.87
5816,10489,NC(=O)N(CCCl)N=O,0.57,
5817,7093,COc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C(C)=O,1.01,
5818,12801,O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Cl,-0.17,
5819,14598,CCOC(=O)c1ccc(OCCC2(C#N)CCN(c3ccc(C)nn3)CC2)cc1,,3.54
5820,15073,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cl,,2.7
5821,706,CC(=O)NC(C(=O)NC(CCC(N)=O)C(N)=O)C(C)C,-1.82,
5822,5592,CN(C)C(=O)Oc1ccc(Cl)cc1,2.27,
5823,9892,FC(F)(F)c1ccccc1,3.01,
5824,10943,NS(=O)(=O)c1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.73,
5825,8976,Cc1cccc2nccc(=O)n12,0.74,
5826,10685,NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,0.65,
5827,7148,COc1cc(C(=O)Nc2ccc3nn(C4CCCCC4)nc3c2)cc(OC)c1OC,4.45,
5828,13140,OCC1OC(Sc2ccccc2)C(O)C(O)C1O,-0.56,
5829,5923,CN(N=Cc1ccc(F)cc1)P(=O)(N1CC1)N1CC1,0.48,
5830,13784,C#CCn1c(=O)c2c(-c3cc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,,3.96
5831,11979,O=C(OCCOCCOCCO)c1ccccc1,1.09,
5832,12531,O=[N+]([O-])C=Cc1ccccc1Cl,2.85,
5833,17239,O=C(O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,,1.95
5834,10188,N=C(N)NN=Cc1ccc(Cl)cc1,0.96,
5835,6723,COC(=O)c1ccccc1F,1.82,
5836,8250,Cc1[nH]n(-c2ccccc2)c(=Nc2ccccc2)c1[N+](=O)[O-],2.98,
5837,15316,COc1cc2[nH]cc(C(N)=O)c(=Nc3ccc(F)cc3F)c2cc1OC,,2.95
5838,10704,NC12CCCC1Cc1ccccc12,2.58,
5839,348,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1.97,
5840,11273,O=C(CF)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.15,
5841,11648,O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.04,
5842,4360,CCN(CC)c1c(C)n(-c2ccccc2)c(=O)n(C)c1=O,2.19,
5843,4368,CCN(CC)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1,4.23,
5844,16539,FC(F)(F)c1cc(COCC(c2ccccc2)N2CCNCC2)cc(C(F)(F)F)c1,,2.9
5845,7728,COc1cccc(C(=O)NP(=O)(N2CC2)N2CC2)c1,0.86,
5846,3101,CCCC(=O)OCOc1ccccc1C(=O)NCN1CCOCC1,1.34,
5847,12951,O=c1cc(CO)occ1O,-0.64,
5848,5821,CN(C)c1ccc2ccccc2n1,2.81,
5849,718,CC(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C,-0.14,
5850,1596,CC(C)C(=O)NCCNCC(O)COCCOc1ccccc1,0.48,
5851,1534,CC(C)(C)c1ccccn1,2.4,
5852,5689,CN(C)CCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,5.1,
5853,8184,C[C@@H]1CCC2[C@](C)(CC[C@@H]3OC(C)(C)OC[C@@]23C)[C@@]12CCC1(COC(=O)C1)O2,4.24,
5854,8592,Cc1ccc(C(=O)c2ccncc2)cc1,2.51,
5855,13309,Oc1ccc(C(c2ccc(O)cc2)c2nccs2)cc1,2.96,
5856,8889,Cc1cccc(C)c1NC(=O)CSc1nnnn1-c1ccc(OC(F)(F)F)cc1,4.82,
5857,10875,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0.36,
5858,15992,Cc1cc(C)c(C(=O)NC(Cc2ccc(OCCCN=c3cccc[nH]3)cc2)C(=O)O)c(C)c1,,0.49
5859,3701,CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,5.5,
5860,15103,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,,-0.69
5861,1320,CC(C(=O)O)c1ccc(-c2nccs2)c([N+](=O)[O-])c1,2.06,
5862,4303,CCN(CC)CCN(C=O)c1c(C)cccc1C,3.21,
5863,10231,N=c1[nH]c(=N)[nH]c(=NC2CC2)[nH]1,-0.06,
5864,4550,CCNc1cccc2ccccc12,3.45,
5865,7308,COc1cc(S(C)=O)ccc1-c1nc2cccnc2[nH]1,1.18,
5866,8036,CS(=O)(=O)c1cccc2ccccc12,1.74,
5867,3864,CCCCSC1OC(CO)C(O)C(O)C1O,-0.54,
5868,7511,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)c(OC)n1,2.01,
5869,16065,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccco3)ccc12,,2.07
5870,8325,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.6,
5871,3872,CCCC[N+](=O)[O-],1.47,
5872,9485,Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,6.92,
5873,4680,CCOC(=O)C1C(C)=NC(=S)N[C@@H]1c1ccc(OCc2ccc(Cl)cc2)c(OCC)c1,5.31,
5874,5340,CCc1ccc2c(c1)OCCOCCOCCOCCOCCO2,0.98,
5875,15222,COc1cc(F)ccc1-c1cncc(CNC[C@@H]2CCCO2)n1,,2.0
5876,8327,Cc1c([N+](=O)[O-])nc(Br)n1C,0.39,
5877,9593,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,6.3,
5878,17672,c1ccc2[nH]c(CCc3nc4ccccc4[nH]3)nc2c1,,3.3
5879,6482,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCC1,2.73,
5880,14481,CCN(C)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,,2.65
5881,691,CC(=O)N=c1cncc(Cl)[nH]1,1.1,
5882,7001,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,2.62,
5883,9278,Cc1ssc(=S)c1-c1ccccc1,3.17,
5884,11277,O=C(CN1C(=O)/C(=C2\SC(=S)N(Cc3ccco3)C2=O)c2ccccc21)Nc1ccc(F)cc1,6.36,
5885,15017,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C(C)(C)C,,1.46
5886,6746,COC(=O)c1ccsc1,1.76,
5887,11360,O=C(Cc1ccccc1)Nc1cccc(Cl)c1,3.61,
5888,14550,CCN1CCOC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,2.1
5889,1648,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NCC(=O)[O-],-2.33,
