,Unnamed: 0,smiles,logP,logD
5080,2260,CC1(O)CC23C(O)C1CCC2(O)C(C)(O)C1C2OC2C(C)(C)C1(O)C(O)C3O,-0.57,
5081,3442,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,8.06,
5082,16206,Cc1ccnc2nc(C(=O)N=c3[nH]ccs3)nn12,,0.31
5083,1372,CC(C)(C)C(COc1ccc([N+](=O)[O-])cc1)OC(=O)n1ccnc1,3.35,
5084,12816,O=c1[nH]cc(O)n1-c1ccccc1,0.04,
5085,3779,CCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,3.94,
5086,17371,O=[N+]([O-])c1ccc2c(c1)N(c1cccc[n+]1[O-])CC(C(F)F)(C(F)F)O2,,3.2
5087,14401,CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2cccnc2)cc1,,3.65
5088,3784,CCCCOc1c(OC)cc(CCN)cc1OC,2.32,
5089,9894,N#CC(C#N)=Cc1ccc(Br)o1,2.16,
5090,9439,Clc1ccc(-c2ccccc2)c(Cl)c1,5.16,
5091,2649,CCC(=O)OC1(c2ccccc2)CCN(C)C(C)C1C,3.13,
5092,7145,COc1cc(CCN)cc(OC)c1OC,0.78,
5093,3414,CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,5.25,
5094,15142,COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,,3.49
5095,6135,CNC(=O)ON=C1SCCSC1(C)C,1.51,
5096,10185,N=c1[nH]c(N2CCOCC2)cc(N)[n+]1[O-],0.36,
5097,10273,N=c1ccn(C2OC(CCl)C(O)C2O)c(=O)[nH]1,-1.05,
5098,14606,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,,2.0
5099,1670,CC(C)CC(N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O,-0.92,
5100,3653,CCCCN(CCC)N=O,2.09,
5101,12825,O=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,-2.1,
5102,2309,CC12CCC(=O)C=C1CCC1C3CCC4(CCC(=O)O4)C3CCC12C,2.98,
5103,1548,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,3.32,
5104,4062,CCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,4.06,
5105,16759,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,,3.4
5106,2666,CCC(=O)Oc1ccccc1C(=O)O,1.67,
5107,9523,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,5.77,
5108,6588,COC(=O)c1c[nH]c(C)c1,1.96,
5109,16287,Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2F)n1C(C)C,,2.13
5110,17268,O=C(c1ccccc1)C(O)(CN1CCCCC1)c1ccccc1,,3.41
5111,1071,CC(=O)OCC1OC(n2ccnc2[N+](=O)[O-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.52,
5112,11653,O=C(O)COc1ccc(Cl)cc1,2.25,
5113,10020,N#Cc1cc[n+]([O-])cc1,-0.94,
5114,387,C=CCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,2.22,
5115,16396,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2c[nH]c(=NC(CCO)CCO)nc21,,1.5
5116,10413,NC(=O)N=c1cnc2ccccc2[nH]1,1.3,
5117,7655,COc1cccc(C(=O)N(C)C)c1,1.0,
5118,12226,O=CNCC#CCC(NC(=O)C(Cc1ccc2ccccc2c1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1,5.44,
5119,17349,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(F)c(Cl)c1,,3.98
5120,15846,Cc1c(Sc2ccc(Cl)cc2)c2ccc(Cl)cc2n1CC(=O)O,,2.51
5121,14915,CNC(C)C(=O)NC(C(=O)N1CC[C@H]2CC[C@H](NC(=O)c3cccc4ccccc34)[C@H]21)C(C)(C)C,,1.94
5122,6094,CNC(=O)NC(C)=O,-0.7,
5123,2108,CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,-1.98,
5124,14788,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,,1.6
5125,12079,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2.52,2.6
5126,17310,O=C1Nc2ccc(S(=O)(=O)N3CCC[C@H]3COc3ccccc3)cc2C1=O,,2.7
5127,6990,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,2.86,
5128,12427,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.83,
5129,14522,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12,,1.16
5130,756,CC(=O)NC(CCCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,1.18,
5131,10977,Nc1ccc(Cl)c([N+](=O)[O-])c1,2.06,
5132,13701,C(=C/c1c(-c2ccccc2)nc2sccn12)\c1ccncn1,,3.4
5133,44,Brc1ccncc1,1.54,
5134,16423,Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,3.43
5135,3184,CCCCC(CC)C(=O)O,2.64,
5136,8906,Cc1ccccc1-c1nc2cc([N+](=O)[O-])ccc2[nH]1,3.42,
5137,8183,Cc1[nH]nc(C(=O)NCCc2ccccc2)c1[N+](=O)[O-],1.82,
5138,6643,COC(=O)c1cccc(Cl)c1,2.85,
5139,11619,O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,2.85,
5140,8887,Cc1cccc2c1c([N+](=O)[O-])cc[n+]2[O-],1.36,
5141,206,C1CCOC1,0.46,
5142,252,C=C(C)C1CC=C(CO)CC1,3.17,
5143,12096,O=C1CCC(c2cccnc2)N1,-0.3,
5144,2481,CC1CCCC(C)N1N=O,1.36,
5145,12893,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)n1Cc1ccccc1,0.33,
5146,10916,Nc1cc(Cl)ccc1O,1.81,
5147,10268,N=c1ccn(C2CC(CO)C(O)C2O)c(=O)[nH]1,-2.41,
5148,13563,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCOCCOCCO2,1.45,
5149,3875,CCCCc1oc(C)cc(=O)c1O,1.92,
5150,1910,CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,1.64,
5151,16576,N#Cc1cccc(C(=O)N=c2cc(-c3ccccc3)[nH]n2-c2ccccc2)c1,,3.82
5152,2099,CC(N=C1NS(=O)(=O)c2ccccc21)C(=O)OCC(=O)/C=C1/N(C)c2ccccc2C1(C)C,4.21,
5153,15567,COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,,0.2
5154,16346,Cc1onc(CO)c1C(=O)N=c1[nH]ccs1,,1.53
5155,12908,O=c1nc(-c2ccccc2)c2cc(Br)ccc2[nH]1,2.71,
5156,2602,CCC(=O)C(CS(=O)(=O)c1ccc(C)cc1)c1ccccc1,2.45,
5157,15293,COc1cc2c(=Nc3cnc(=NC(=O)c4ccccc4)[nH]c3)[nH]cnc2cc1OCCCN1CCOCC1,,2.7
5158,4204,CCN(CC)C(=O)OCCCc1ccccn1,2.36,
5159,890,CC(=O)Nc1ccc(Br)c(Cl)c1C,2.69,
5160,15613,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,,2.63
5161,8539,Cc1ccc(C)c(N)c1,1.83,
5162,3909,CCCN(CCC)CC(=O)NCc1ccccc1,3.11,
5163,14322,CCCSc1ncccc1C(=O)NC1CCCCC1,,3.24
5164,4030,CCCOCCC,2.03,
5165,7432,COc1ccc(CCOC(=O)C(N)Cc2ccc(O)c(O)c2)cc1,1.69,
5166,3382,CCCCCCCCCCCCCCCc1ccc(O)cc1O,8.29,
5167,12371,O=S(=O)(Nc1ccc(I)cc1)C(F)(F)F,4.39,
5168,12534,O=[N+]([O-])c1ccc(-n2c(O)ccc2O)cc1,0.46,
5169,9684,Cn1c(=S)[nH]nc(-c2cc(Cl)cc(Cl)c2)c1=O,3.43,
5170,13752,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,,3.2
5171,7359,COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,1.52,
5172,248,C=C(C)C1C=CC(C)C(=O)C1,2.71,
5173,16165,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,,2.3
5174,13444,c1ccc(-c2ccncn2)cc1,1.92,
5175,12487,O=[N+]([O-])c1c[nH]c(=NC2=NCC(O)CN2)s1,0.74,
5176,13616,c1ccc2cc3ccccc3cc2c1,4.45,
5177,7608,COc1ccc2c(c1)[nH]c(=N)n2C,0.87,
5178,15588,CS(=O)(=O)N1CCc2c(-c3cnc(=N)[nH]c3)nc(N3CCOCC3)nc21,,1.2
5179,1410,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F,2.16,
5180,4449,CCNC(=O)c1cc(Br)cc(C)c1O,3.61,
5181,9550,Clc1ccc(Sc2nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n2)cc1,6.67,
5182,9070,Cc1nc(Br)c([N+](=O)[O-])n1C,0.87,
5183,2126,CC(O)CN,-0.96,
5184,1764,CC(C)CNCCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,0.23,
5185,6931,CON(C)C(=O)Nc1cccc(OCc2ccccc2)c1,3.11,
5186,4567,CCOC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.53,
5187,13965,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC(C)(O)C3)c(Cc3ccccc3C(F)(F)F)sc21,,3.18
5188,10932,Nc1ccc(-c2ccc(N)cc2)cc1,1.34,
5189,2074,CC(CSC(=O)c1ccccc1)C(=O)N1CC(Sc2ccccc2)CC1C(=O)O,4.4,
5190,8851,Cc1cccc(NC(=O)CSc2ccccn2)c1C,3.19,
5191,7408,COc1ccc(C=O)cc1O,0.97,
5192,7081,COc1cc(C(=O)COC(=O)CCCOc2ccc(Cl)cc2Cl)cc(OC)c1OC,5.59,
5193,1494,CC(C)(C)c1ccc(C(=O)NN=Cc2ccccc2O)cc1,4.73,
5194,17428,O=c1[nH]cnc2scc(-c3ccccc3)c12,,2.07
5195,10902,Nc1c(S(=O)(=O)O)ccc2ccccc12,-0.97,
5196,16281,Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,,2.77
5197,7337,COc1ccc(C(=O)N(C)N)cc1,1.0,
5198,2618,CCC(=O)Cn1ccnc1C=Cc1occc1[N+](=O)[O-],1.27,
5199,605,CC(=O)CC(C)C,1.31,
5200,15623,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4ncoc34)[nH]2)c1,,2.5
5201,13791,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,,2.9
5202,1241,CC(=O)c1cccc(NC(=O)N(C)C)c1,0.95,
5203,14231,CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,,2.41
5204,14141,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,,2.63
5205,3923,CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(C)N=O,1.73,
5206,2834,CCC(C)NC(=O)CC(=N)c1ccc(Cl)cc1,2.94,
5207,10981,Nc1ccc(Cl)cc1N,1.28,
5208,13376,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)[O-],-2.72,
5209,9999,N#CSCc1ccccc1,1.99,
5210,13038,OCC1OC(OC2CCCCC2)C(O)C(O)C1O,-0.63,
5211,16729,NC(=O)Cc1nc(-c2ccccc2)cs1,,1.3
5212,8468,Cc1ccc(-c2c(C#N)c(Sc3c(C)[nH]n(-c4ccccc4)c3=O)[nH]c(=N)c2C#N)cc1,4.99,
5213,12108,O=C1CCCCN1,-0.46,
5214,16635,N=c1[nH]c(-c2ccccc2)nn1Cc1ccccc1,,1.91
5215,11514,O=C(O)C(c1ccc(Cl)cc1)n1cccc1,2.3,
5216,9933,N#CCC(=O)Nc1ccc(Cl)c(Cl)c1,2.72,
5217,14994,COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,,0.83
5218,13372,[N-]=[N+]=Nc1ccccc1,2.59,
5219,812,CC(=O)NNC(=O)Nc1ccc(C#N)cc1,0.38,
5220,12907,O=c1n[n+]([O-])ccn1Cc1ccccc1,0.19,
5221,834,CC(=O)N[C@H]1[C@@H](Oc2cccc3ccccc23)O[C@@H]2COC(C)(C)O[C@H]2[C@@H]1O,3.8,
5222,402,C=CCNC(=O)CN(CC=C)C(=O)C(Cl)Cl,1.0,
5223,5900,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.19,
5224,1821,CC(C)N1CCN=C1CN1CCCCSc2ccc(Cl)cc21,5.15,
5225,2094,CC(N)CC1CCCCC1,2.96,
5226,14419,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,,2.38
5227,1899,CC(C)OC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(=N)C(C#N)[C@@H]1c1ccncc1,5.43,
5228,4780,CCOC(=O)c1c[nH]cc1C,2.14,
5229,1337,CC(C)(C)C(=O)C(C)(C)C,3.0,
5230,12034,O=C1C=NC(c2ccccc2)c2cc(Cl)ccc2N1,2.93,
5231,17121,O=C(Nc1cccc(Cl)c1)c1ccccn1,,3.4
5232,408,C=CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.68,
5233,686,CC(=O)N=c1cncc(Cl)[nH]1,1.1,
5234,6810,COCC(Cn1ccnc1[N+](=O)[O-])OC,0.06,
5235,4508,CCOC(=O)C(=Cc1ccc(C)cc1)C(C)=O,2.63,
5236,6330,CNS(=O)(=O)c1ccc(Cl)cc1,1.92,
5237,820,CC(=O)NNC(=O)Nc1ccc(Oc2ccccc2)cc1,2.01,
5238,8577,Cc1ccc(CCCOCCS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)s1,2.41,2.41
5239,2809,CCC(C)N,0.74,
5240,3203,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCC[N+]1([O-])CCOCC1)C(C)C,4.07,
5241,529,CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,1.21,
5242,15822,Cc1c(O)[nH]c(O)c1C(=O)C(NC(=O)C[C@H](NC(=O)/C=C/c1ccccc1)c1ccccc1)C(C)C,,1.91
5243,14103,CC(c1cc2ccccc2o1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,,2.1
5244,3794,CCCCOc1ccc(CC(O)=NO)cc1,2.08,
5245,15331,COc1ccc(-c2ccccc2)cc1N1CC(=O)NS1(=O)=O,,-1.01
5246,16666,N=c1[nH]c2ccccc2cc1C(N)=O,,1.07
5247,3377,CCCCCCCCCCCCCCCC(=O)OCC1OC(n2ccc(=N)[nH]c2=O)C(O)C1O,5.03,
5248,17432,O=c1[nH]n(C(c2ccccn2)C2CC2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,,1.0
5249,4543,CCOC(=O)C(=Cc1ccccc1OC)C(C)=O,2.39,
5250,8742,Cc1ccc2c(c1)[nH]c(=N)n2C,1.47,
5251,14804,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,3.24
5252,4539,CCOC(=O)C(=Cc1ccccc1Cl)C(=O)OCC,3.15,
5253,9083,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,1.7,
5254,13732,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,,2.26
5255,5530,CN(C)C(=O)OCc1ccccc1,2.16,
5256,11470,O=C(Nc1ccccc1)NC1CC(O)C(CO)OC1O,-0.61,
5257,4041,CCCOP(N)(=O)SCCC,1.23,
5258,16894,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,,2.5
5259,1790,CC(C)Cc1n[nH]c(=N)o1,0.4,
5260,11753,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.34,
5261,16738,NC(=O)Nc1sc(-c2cc(F)cc(F)c2)cc1C(=O)N[C@H]1CCCNC1,,2.18
5262,10684,NCCc1c[nH]cn1,-0.7,
5263,11628,O=C(O)CN1C(=O)C=CC1=O,-0.14,
5264,1602,CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)C1O,0.83,
5265,2852,CCC(C)c1ccc(OC(=O)N(C)C)cc1,3.62,
5266,17205,O=C(O)c1ccc(-c2nnn(Cc3ccccc3F)n2)cc1,,0.3
5267,8966,Cc1ccccc1S(=O)(=O)N1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,4.0,
5268,14518,CCOC(=O)c1coc2ccccc2c1=O,,1.81
5269,16775,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1,,1.55
5270,4977,CCOP(=S)(OCC)SCCS(=O)CC,1.73,
5271,12675,O=[N+]([O-])c1nccn1CC(O)CCl,0.15,
5272,7285,COc1ccc(-c2cc(C#N)c(Cl)nc2C)cc1OC,2.86,
5273,12960,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2.29,
5274,8803,Cc1cccc(C)c1NC(=O)CCC(C)N,1.08,
5275,3357,CCCCCCCCCCC(CC)c1ccccc1,8.65,
5276,15448,COc1ccc2[nH]c3c(c2c1)CN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)CC3,,2.4
5277,4118,CCCc1ccc(C(=O)OCCN(C)C)cc1,3.63,
5278,1051,CC(=O)OC=C1CSC2C(NC(=O)Cc3cccs3)C(=O)N2C1C(=O)O,0.0,
5279,17018,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc[nH]c(=NCC2CCNCC2)c1Cl,,0.6
5280,10490,NC(=O)c1ccc[nH]1,0.09,
5281,4824,CCOC(=O)c1cnc(C)cn1,0.61,
5282,11757,O=C(O)c1c(Br)cccc1Br,3.58,
5283,1575,CC(C)C(=O)C(C)C,1.86,
5284,8445,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)NCN2,-0.22,
5285,8212,Cc1c(Cl)cc(-c2ccc(=O)[nH]n2)cc1Cl,3.2,
5286,7701,COc1cccc(NC(=O)CN2CCCCC2)c1,2.71,
5287,2070,CC(CO)NCc1ccccc1,1.28,
5288,9818,FC(F)(F)c1nc2ccncc2[nH]1,0.94,
5289,9058,Cc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,3.36,
5290,10068,N#Cc1ccccc1O,1.61,
5291,10054,N#Cc1cccc(F)c1,1.47,
5292,9864,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,4.03,
5293,15204,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)Cc1ccnc(F)c1,,3.37
5294,5902,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.12,
5295,11808,O=C(O)c1ccc(O)c(Cl)c1,2.41,
5296,16510,N#CCNC(=O)C1CCCCC1C(=O)N1CCN(c2ccc(C#N)cc2)CC1,,1.79
5297,16863,Nc1ccc(S(=O)(=O)N2CCCC2)cc1,,0.98
5298,14716,CN(C)CC(O)COc1ccc(N=c2nc(N(CC#N)c3cc(Cl)ccc3Cl)cc[nH]2)cc1,,2.4
5299,797,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.15,
5300,2118,CC(O)=NO,-1.59,
5301,8283,Cc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]o1,0.89,-0.56
5302,14531,CCOc1ccc(-c2cnc3n2CCC3)cc1,,2.65
5303,16611,N=C(N)c1cc2c(I)cccc2s1,,0.74
5304,2132,CC(O)CO,-0.92,
5305,6255,CNC(=S)NCCSCc1c[nH]cn1,0.16,
5306,17509,OC1(c2ccccc2)CNCCc2ccccc21,,1.38
5307,14228,CCCC1CCCCC(=N)N1,,1.1
5308,12431,O=[N+]([O-])/C=C/c1ccccc1,2.11,
5309,2846,CCC(C)[N+](=O)[O-],1.2,
5310,495,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Cl)c2)c1=O,2.96,
5311,15141,COc1cc(N2CCCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,,2.1
5312,12674,O=[N+]([O-])c1nccn1CC(F)CO,-0.38,
5313,13825,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)C(=O)C3C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C.O.O.O,,3.4
5314,9660,Cn1c(=N)[nH]c2ncc(-c3ccccc3)cc21,2.23,
5315,6438,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)[C@@H]1c1cccc(Cl)c1,4.22,
5316,1265,CC(=O)c1cccnc1,0.43,
5317,5816,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.54,
5318,8764,Cc1ccc2nccc(=O)n2c1,0.61,
5319,12951,OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,4.23,
5320,16748,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)[nH]sc1=NC(=O)NCCCCN1CCCC1,,2.5
5321,2216,CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1,1.22,
5322,17517,OCCO[C@H]1C[C@@H](n2nnc3c(=N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)[nH]c(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,,4.17
5323,10734,NNC(=O)Nc1ccccc1[N+](=O)[O-],-0.47,
5324,9672,Cn1c(=O)c(=O)n(C)c2ccccc21,0.08,
5325,14700,CN(C)C(=O)N[C@H]1CC[C@H](CN2[C@H]3CC[C@@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)CC1,,-0.07
5326,2438,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NC(C)(C)C,3.2,
5327,16930,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,,3.38
5328,2447,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(N)=O,1.41,
5329,10137,N=C1NCC(CN2CCN(c3ncccn3)CC2)O1,0.21,
5330,7107,COc1cc(C)n(-c2ccncn2)n1,2.21,
5331,17248,O=C(c1ccc(-c2nn[nH]n2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,1.53
5332,4188,CCN(CC)C(=O)CC1CCCCC1,3.12,
5333,6597,COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSc1nncn1C,2.78,
5334,10895,Nc1c(Cl)c(Cl)c(N)c2c1C(=O)c1ccccc1C2=O,4.56,
5335,14274,CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1,,1.55
5336,7040,COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,1.43,
5337,6929,CON(C)C(=O)Nc1cccc(F)c1,1.68,
5338,13987,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc21,,4.36
5339,4474,CCNC(O)=NO,-0.76,
5340,15047,COCCOc1nc(=N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2[nH]1,,1.86
5341,13272,Oc1ccc2cc(O)ccc2c1,1.9,
5342,16225,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(N)=O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,,1.96
5343,12867,O=c1cc2ccccc2n[nH]1,0.68,
5344,13940,CC(C)CC(N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N,,3.24
5345,5080,CCOc1ccc([N+](=O)[O-])cc1NC(=O)CC,1.85,
5346,4569,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(C(F)(F)F)ccc3n2)cc1,4.37,
5347,10446,NC(=O)Nc1ccccc1Cl,1.27,
5348,16794,NC(CNC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1)C(=O)O,,3.25
5349,10313,N=c1nc(-c2ccccc2I)[nH]c(=N)[nH]1,1.41,
5350,5274,CCc1ccc(OC(C)=O)cc1,2.56,
5351,6353,CNc1cccc2ccccc12,2.88,
5352,15547,COc1ccccc1Oc1ccc(N(Cc2cccnc2)S(=O)(=O)CC(F)(F)F)cc1,,1.5
5353,12467,O=[N+]([O-])NC1=NCCN1Cc1cccnc1,-0.19,
5354,6074,CNC(=O)N(C)C(=O)Nc1cc(I)ccc1F,3.58,
5355,6522,COC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.4,
5356,598,CC(=O)C=Cc1ccccc1O,2.19,
5357,7463,COc1ccc(Cl)cc1,2.78,
5358,7789,COc1ccccc1C=CC(=O)C(F)(F)F,3.39,
5359,5918,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.06,2.1
5360,16191,Cc1cccc2c3c([nH]c12)CCN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)C3,,2.99
5361,5247,CCc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O,3.63,
5362,3549,CCCCCCc1ccc(N)cc1,4.21,
5363,16101,Cc1ccc(Oc2cccc(CN3CCCC(n4cc(C)c(=O)[nH]c4=O)C3)c2)cc1,,3.38
5364,13293,Oc1cccc2ncccc12,1.85,
5365,10192,N=c1[nH]c2nc3[nH]c(=N)sc3cc2s1,1.56,
5366,3961,CCCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.1,
5367,15902,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,,3.6
5368,9957,N#CCNc1ccccc1C(=O)O,1.8,
5369,1287,CC(=O)n1ncc2c(=O)[nH]cnc21,-0.35,
5370,15024,COCCN=c1[nH]c(=N)c2[nH]c(=O)n(Cc3ccccc3)c2[nH]1,,2.18
5371,14180,CCC(CC)NC(=O)c1c[nH]n(-c2ccccn2)c1=NS(=O)(=O)c1ccc(C)cc1,,0.27
5372,2633,CCC(=O)O,0.33,
5373,324,C=CC(OC(C)=O)OC(C)=O,0.78,
