,smiles,logP,logD
5218,O=C(O)Cc1cc(O)ccc1O,0.86,
5219,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,0.65,
5220,CNC(=O)c1ccc[nH]1,0.42,
5221,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.0,0.78
5222,CC(C)CC(N)C(=O)N=C(CCCNC(N)N)C(=O)NC(Cc1ccccc1)C(=O)O,-0.06,
5223,CCN=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.16,
5224,O=C(O)c1ccc(Cl)cc1,2.65,
5225,c1ccc2c(c1)Sc1ccccc1S2,4.47,
5226,CCOC(CC)(OCC)OCC,1.97,
5227,CCOC(=O)C(=O)c1cccs1,1.77,
5228,O=C(O)CCCn1nc2ccccc2n1,0.6,
5229,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,5.04,
5230,Cc1cc(C)c(N(C)C)c(C)c1,4.41,
5231,Nc1cccc2c(N)cccc12,0.89,
5232,COc1cc(CC(N)C(=O)O)ccc1O,-2.54,
5233,CN(CC(O)COc1ccccc1)CC(O)COc1ccccc1,2.92,
5234,CCOC(=O)CC(=O)c1ccccc1,1.87,
5235,Cc1cnc2n(c1=O)CCCC2,0.12,
5236,C=CCCBr,2.53,
5237,COc1cccc(O)c1,1.34,
5238,COc1cc(S(C)=O)ccc1-c1nc2cncnc2[nH]1,0.53,
5239,CS(=O)(=O)N(c1ccccc1)S(C)(=O)=O,0.62,
5240,Nc1ccc(O)c2ncccc12,-0.11,
5241,O=c1ccc(=O)[nH][nH]1,-0.9,
5242,COc1ncnc2c1ncn2C1OC(COC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C,3.96,
5243,Cc1cn(C2OC(CO)CC2F)c(=O)[nH]c1=O,-0.44,
5244,CCC(C)(C)c1ccc(CC(=O)O)cc1,3.48,
5245,CCO[PH](C)=O,-0.6,
5246,COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)nc(C)[nH]1,1.7,
5247,O=Cc1ccc(O)c(O)c1,1.09,
5248,Clc1nnnn1-c1ccccc1,1.48,
5249,CC(C)(C)OC(=O)N1CCCC1C(=O)Oc1ccc2c(=O)c(-c3ccc(F)cc3)coc2c1,5.77,
5250,NC(=O)c1ccncc1,-0.28,
5251,C#CCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.0,
5252,O=C(O)c1ccc(Cl)cc1Nc1ccc(I)cc1,5.37,
5253,CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,4.3,
5254,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,5.66,
5255,COc1cccc(C(=O)N2CCC[C@H](c3ccccc3)C2)c1,4.04,
5256,Cc1ccccc1NN=C(C#N)C#N,2.38,
5257,COC(=O)c1cc(-n2c(O)c3c(c2O)[C@]2(C(OC(C)=O)OC(C)=O)C=C[C@H]3O2)ccc1Cl,3.77,
5258,CCCc1nc2cccc(C)n2c(=O)c1CC,2.37,
5259,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-3.7,
5260,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,4.18,
5261,C=c1c(O)c(OC)c(OC)c(O)c1=C,1.26,
5262,CCC(C)c1ccc(OC(=O)N(C)C)cc1,3.62,
5263,CCN(CC)Cc1cccnc1,1.01,
5264,CN1C=CCC(C(=O)OC2CCC(NC(=O)N(CCCl)N=O)CC2)=C1,2.53,
5265,O=c1nc(-c2ccccc2)c2ccccc2[nH]1,1.91,
5266,C/C(=C\c1ccccc1)[N+](=O)[O-],2.52,
5267,CN1C(=O)CN=C(c2ccccc2C(F)(F)F)c2cc([N+](=O)[O-])ccc21,2.45,
5268,Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,0.55,
5269,CCOc1cc[n+]([O-])cc1,-0.53,
5270,CCCCCC1=NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,2.01,
5271,O=C(Cc1ccccc1)Nc1cccc([N+](=O)[O-])c1,2.93,
5272,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,2.11,
5273,O=c1c2ccccc2sc2ccccc12,3.99,
5274,CNC(=O)N(C)C(=O)Nc1cc(OC(C)C)ccc1F,3.08,
5275,Cc1cccc2c1Cc1ccccc1-2,4.97,
5276,Cc1ccnnc1,-0.32,
5277,C1CCCCCC1,4.0,
5278,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(=O)C(F)(F)F)CC2,2.08,
5279,COc1cc(C(=O)C=CN2CC=CC2)cc(OC)c1OC,1.77,
5280,CC(=O)Nc1ccc(C(=O)O)cc1,1.31,
5281,O=S(=O)(c1ccccc1)c1ccccc1,2.4,
5282,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,-0.2,-0.83
5283,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)[O-],0.36,
5284,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-1.85,
5285,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,4.0,
5286,Cc1cccc2c1ncc[n+]2[O-],1.2,
5287,CCN(CC)CCSC(=NO)c1nonc1C,1.4,
5288,NC12CC3CC(CC(C3)C1)C2,2.44,-0.98
5289,COC(=O)c1cccs1,1.83,
5290,NS(=O)(=O)c1nn2c(=Nc3cccc(Cl)c3)snc2s1,3.5,
5291,CC(C)CN=C=S,2.82,
5292,CC(C)CO,0.76,
5293,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,2.6,
5294,[O-][n+]1onc(-c2ccccc2)c1CO,1.77,
5295,COc1cc(-n2nc(C)cc2OC)ncn1,1.53,
5296,CCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.62,
5297,CCCCCBr,3.37,
5298,CCOc1ccc(C=CC(C)=O)cc1,2.73,
5299,COc1ccccc1-c1nc(=N)[nH]c(=N)[nH]1,0.58,
5300,CN1CCN(CC(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1,-0.1,
5301,N#CC1C(=N)Oc2c(oc(CO)cc2=O)C1c1ccccc1OCc1ccccc1Cl,4.34,
5302,Cc1[nH]c2ccccc2c1C,3.05,
5303,CC(C)CC(NC(=O)C(NC(=O)C1CCCN1C(=O)C(N)C(C)C)C(C)C)C(=O)O,-1.91,
5304,N#Cc1cccc([N+](=O)[O-])c1,1.17,
5305,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,-0.44,
5306,O=[N+]([O-])c1ccc2[nH]ncc2c1,2.03,2.2
5307,O=C(CNC(=O)c1ccccc1)Oc1cccc(F)c1,2.58,
5308,CC(C)CC(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(=O)O,0.6,
5309,NC(=O)COCc1ccco1,-0.11,
5310,CSc1ccc(NC(C)=O)cc1,2.03,
5311,c1ccc2cc3c(cc2c1)oc1ccccc13,5.05,
5312,CC(=O)OCC=CC#CC#Cc1ccccc1,3.88,
5313,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,1.63,
5314,CN1C(=O)CCC1(O)c1cccnc1,-0.57,
5315,CCCCC(C(=O)OCC)n1nnc2ccccc21,3.32,
5316,O=NN(CCCl)C(=O)NC1CCCCCCCCCCC1,5.64,
5317,CCC(=O)n1ncc2c(=O)[nH]cnc21,0.3,
5318,COc1ccc(-c2ncc[nH]2)c(OC)c1,1.72,
5319,Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,7.28,
5320,Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,7.53,
5321,Cc1ccccc1C(=O)O,2.46,
5322,Cc1c(-c2ccccc2)ssc1=S,3.95,
5323,CC[C@]1(C)NC(=S)N2N1C(=S)N[C@@]2(C)CC,2.44,
5324,CC(=O)OCC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,3.08,
5325,COc1ccccc1OCC1CN=C(N)O1,0.85,
5326,COc1ccc2cccnc2c1,2.37,
5327,CN=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,1.42,
5328,COc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1,1.58,
5329,CCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,3.96,
5330,CCCCCCCBr,4.36,
5331,CC(=O)Nc1ccc(Cl)cc1Cl,2.18,
5332,Nc1ccccc1CCOCCS(=O)(=O)CCCNCCc1ccc(O)c2[nH]c(=O)sc12,1.17,
5333,CCCOc1cncc(C)n1,2.29,
5334,CCOP(=O)(CC)Sc1ccccc1,2.11,
5335,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,2.79,-1.02
5336,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C(C)C,3.77,
5337,CC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,-0.04,
5338,CN(Cc1ccc(C#N)cc1)N=O,0.95,
5339,c1ccc(CNc2ccccc2)cc1,3.13,
5340,C=COCC,1.04,
5341,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,5.41,3.37
5342,O=C1C=NC(c2ccccc2)c2cc(Cl)ccc2N1,2.93,
5343,O=[IH2]c1ccccc1,-1.61,
5344,Cc1oc2cc(OCC#N)ccc2c(=O)c1C,1.96,
5345,COC(=O)c1c(F)cccc1F,1.96,
5346,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,2.6,
5347,CCCN(CCC)CC(=O)NCc1ccccc1,3.11,
5348,O=[N+]([O-])c1ccccc1C(F)(F)F,2.58,
5349,N=c1ccn(C2CSC(CO)O2)c(=O)[nH]1,-0.93,
5350,CC(C(=O)NC1CCCC1)N(c1ccc(Cl)cc1)S(C)(=O)=O,3.48,
5351,CC(C)(C)c1n[nH]c(=N)o1,0.48,
5352,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,3.92,
5353,CCCOC(=O)c1ccc(S(N)(=O)=O)cc1,1.75,
5354,O=c1nc(N=CN2CCOCC2)ccn1C1CCC(CO)O1,-0.97,
5355,Cc1c(O)ccc(O)c1C,1.36,
5356,CC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(C)(C)C,-0.39,
5357,C1=C\C=C/C=C\C=C/1,3.08,
5358,C#CC(C)(C)N(C)C(C)C,2.29,
5359,CNC12CCCCC1Cc1cc(OC)ccc12,3.51,
5360,Fc1cccnc1,0.77,
5361,COCC(O)Cn1cnc(I)c1[N+](=O)[O-],0.89,
5362,CCCCc1ccc(NC(C)=O)cc1C,3.64,
5363,CC(=NN=C(N)Nc1ccccc1)c1ccccc1,2.18,
5364,COc1ccc(OCCO)cc1,1.13,
5365,Cc1ccc(C)n1N=c1ccc(N2CCCCC2)n[nH]1,3.13,
5366,CC(C)OCC(O)Cn1ccnc1[N+](=O)[O-],0.51,
5367,CNC(=O)O/N=C\C(C)(C)SC,1.13,
5368,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,1.94,
5369,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.74,
5370,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,3.6,
5371,CCCCCCCc1nn[nH]n1,2.01,
5372,CC(C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C(F)(F)F,3.71,
5373,CCOP(=S)(OCC)SCS(=O)CC,1.78,
5374,CN(C)c1ccc2cccnc2c1,2.71,
5375,c1ccc2c(c1)nnn2C1CCCCC1,3.11,
5376,COP(=S)(OC)Oc1c(Cl)cccc1C#N,3.58,
5377,CNC(=O)Oc1cc(Cl)ccc1Cl,2.44,
5378,CCCN(CCC)CCc1cccc2[nH]c(O)cc12,2.7,0.76
5379,CCC(C(=O)OCc1ccc(Cl)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C,4.9,
5380,CC(C)CCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.48,
5381,CCCOCc1cc(=O)c(O)co1,0.3,
5382,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Cl)c2)c1=O,2.96,
5383,COc1ccc(Br)c(Cc2c[nH]c(=N)[nH]c2=N)c1,2.0,
5384,CCC(C(=O)OCc1ccccc1C)C(CO)Cc1cncn1C,2.42,
5385,COc1ccc2c(c1)[nH]c(=NCCCNCCCN=c1[nH]c3cc(OC)ccc3n3cccc13)c1cccn12,2.76,
5386,Clc1cc(Cl)nc(Cl)c1,2.68,
5387,CCOC(=O)c1cncnc1,0.52,
5388,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0.91,
5389,O=C(NC(CO)C(O)c1ccc(-c2ccccn2)cc1)C(F)(F)F,1.31,
5390,CC=NP(=O)(N=CC)NC(=O)c1ccc(OC)cc1,1.08,
5391,CCCCCCCCSCCO,3.64,
5392,Clc1cncc(Cl)n1,1.53,
5393,CSc1ccc(COC(=O)N(C)C)cc1,2.86,
5394,CCOC(=O)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)OCC,3.03,
5395,CCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)OC,2.5,
5396,O=C1C=NC(c2ccccc2)c2cc(Br)ccc2N1,3.11,
5397,Oc1ccc(F)cc1,1.77,
5398,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,5.33,
5399,CCCC(C)C1(CC)C(=O)NC(=O)N(C)C1=O,2.45,
5400,CN(C)CCN1C(=O)c2ccccc2Nc2cc(Cl)ccc21,3.73,
5401,O=C(O)COc1cccc(Cl)c1,2.03,
5402,CC(C)(C)C(=O)C(C#N)=NNc1cc(Cl)c(Cl)cc1Cl,5.86,
5403,COc1ccccc1C=CC(=O)C(F)(F)F,3.39,
5404,CCC1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.71,
5405,CC(=O)Nc1ccc(Br)c(C)c1,2.8,
5406,CSc1scc(-c2cccs2)c1C#N,3.69,
5407,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,4.61,
5408,COc1ccc(CC#N)cc1OC,1.15,
5409,N=c1[nH]c(=O)c2ccccc2[nH]1,0.6,
5410,O=C(O)CCC(Nc1ccc(Br)cc1)C(=O)O,1.12,
5411,COc1cc(Cl)c(Cl)cc1O,3.26,
5412,COc1ccc(-c2nc(C)c(C)nc2-c2ccc(OC)cc2)cc1,4.1,
5413,CCCCCCCCn1cc(C)c(=O)[nH]c1=O,3.08,
5414,Cc1[nH]c(=O)n(OC(C)C)c(=O)c1Br,0.45,
5415,CC1=C(C(N)=O)SCCO1,-0.22,
5416,FC(F)(F)CN(CC(F)(F)F)c1ccccc1,3.69,
5417,CCOc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.58,
5418,CC(C)Oc1ccccc1OC(=O)N(C)C,2.06,
5419,O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,1.09,
5420,CCN(CC)c1ccc(CO)cc1,2.29,
5421,CCCCc1ccc(O)c(O)c1,2.96,
5422,O=C(O)CCCCCCc1ccccc1,3.63,
5423,N=C(N)NN=Cc1ccc(Br)cc1,1.3,
5424,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccs2)c1=O,2.11,
5425,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1C,1.91,
5426,Cc1nc(Cl)c([N+](=O)[O-])n1C,0.87,
5427,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,4.7,
5428,Clc1ccc(N2CCNCC2)cc1,2.01,
5429,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,2.5,
5430,CN(C)C(=O)Nc1cccc(O)c1,0.51,
5431,Cc1ccccc1O,1.95,
5432,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,-2.0,
5433,CSc1nncc(=O)n1N,0.38,
5434,CC(C)NCC(O)c1ccc(S(C)(=O)=O)cc1,0.24,
5435,CCc1ccc([C@@H]2C(C(=O)OC(C)C)=C(C)N=C3SCCC(=O)N32)cc1,4.75,
5436,CN(C)c1nc2c3cccnc3ccc2n1C,2.28,
5437,O=[N+]([O-])c1ccc(C(F)(F)F)cc1,2.55,
5438,CCN(C)C,0.7,
5439,Cc1ccc(C)c(Oc2cccc(C(=O)NC(C)C)c2)c1,4.35,
5440,O=C1C=CC(=NBr)C=C1,1.12,
5441,Nc1cc(Cl)c(Cl)c(Cl)c1Cl,4.27,
5442,CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccc(O)cc1,1.14,
5443,CCNC(=O)COC(=O)c1ccccc1,1.28,
5444,NC(=O)NCCN1CCc2cccc(Cl)c2CC1,2.07,
5445,CCCCOC(=O)C1=C(C)N=C2CCCC(=O)C2[C@H]1c1ccccc1OC,4.21,
5446,O=C(O)c1ccc([N+](=O)[O-])cc1,1.89,
5447,Fc1cccc(C2CNCCO2)c1,1.42,
5448,CN=C(NC#N)NCCSCc1[nH]cnc1C,0.4,
5449,Nc1ccc(Cl)c(N)c1,0.85,
5450,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C,4.22,
5451,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],4.93,
5452,CN(C)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.99,
5453,CC(=C(C#N)C#N)c1ccccc1,2.1,
5454,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C,0.38,
5455,CNC(=O)ON=C1CSC(C)(C)S1,1.33,
5456,CCOCCN(CCOCC)CC(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,5.76,
5457,CCOC(=O)CSc1nnnn1-c1cccc2ccccc12,3.8,
5458,COC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.4,
5459,COc1c(Cl)cc(Cl)c(Cl)c1Cl,4.75,
5460,CC1=NS(=O)(=O)c2c(Cl)cccc2N1,0.62,
5461,CN(C)C(N(C)C)=S(I)c1ccc(Cl)c(Cl)c1Cl,0.95,
5462,COc1ccc(NC(=O)NNC(C)=O)cc1,0.11,
5463,Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F,1.08,
5464,CCN(CC)CC(=O)NC1c2ccccc2-c2ccccc21,3.64,
5465,COc1ccc(CON2C(=O)CC3(CCCC3)C2=O)cc1,2.23,
5466,Cc1cc(C)cc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,3.39,
5467,Brc1ccsc1Br,3.53,
5468,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,7.66,3.17
5469,COc1ccccc1OCC(=O)NNC(C)C,1.11,
5470,O=C(O)CCCC(=O)c1ccccc1,1.49,
5471,CCc1ccc2nc3c(cc2c1)c(=O)n(-c1ccccc1)c1c3c(=O)n(C)c(=O)n1C,4.31,
5472,CC(C)(C)C(=O)OCn1cc2c(=O)[nH]cnc2n1,0.79,
5473,O=c1c2ccccc2ncn1O,-0.45,
5474,CC(=O)NNC(=O)Nc1cccc(Cl)c1,1.33,
5475,ON=Cc1noc(-c2ccccc2)n1,2.4,
5476,CS(=O)c1sc(C#N)c(Cl)c1C#N,2.15,
5477,CC(C)(C)c1ccc(CC(=O)O)cc1,2.98,
5478,Clc1ccc(-c2ccccc2)cc1Cl,5.29,
5479,CN(CCO)N=Nc1ccc(C(N)=O)cc1,0.26,
5480,CNc1cc(N)[n+]([O-])c(=N)[nH]1,-0.49,
5481,O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)ccc2N1,1.77,
5482,CCC(=O)OCCCn1nc2ccccc2n1,2.41,
5483,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,4.46,
5484,O=c1[nH]c(O)cn1N=Cc1ccc([N+](=O)[O-])o1,-0.47,
5485,O=C(O)Cc1ccc(C(=O)O)cc1,1.24,
5486,COCC(O)Cn1cc([N+](=O)[O-])nn1,-0.36,
5487,O=[N+]([O-])c1cc(Cl)ccc1O,2.46,
5488,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,0.06,
5489,CN1CCN(Cc2cccc(C(=O)OCn3ncc4c(=O)[nH]cnc43)c2)CC1,1.49,
5490,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.39,-0.45
5491,CCOP(C)(=O)SCCN(C(C)C)C(C)C,2.09,
5492,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1.86,
5493,Clc1cccc(-c2cccc(Cl)c2)c1,5.27,
5494,CCSCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-0.13,
5495,Oc1cc(O)n(Cc2ccccc2)c1,0.76,
5496,O=C(CCCc1ccc(N(CCCl)CCCl)cc1)O[Na],0.93,
5497,CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O,3.82,
5498,CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.08,
5499,Cc1nc(Cl)c(C)[n+]([O-])c1Cl,1.08,
5500,NC(=O)c1ccccc1NCCO,-0.05,
5501,NS(=O)(=O)c1cc2c(s1)SCCC2=O,0.74,
5502,O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,0.78,
5503,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,1.76,
5504,CCCCN=c1[nH]c(SC(F)F)nc(=NCC)[nH]1,4.51,
5505,NC(=O)NC1OC(=O)c2ccccc21,0.49,
5506,COCCN(C)c1ccc(=Nn2c(C)ccc2C)[nH]n1,2.16,
5507,CCc1ccc(C=[N+]([O-])C(C)(C)C)cc1,2.19,
5508,N=c1ccn(C2CC(CO)C(O)C2O)c(=O)[nH]1,-2.41,
5509,CNC(=O)C(CC(C)C)NC(C)=O,0.14,
5510,CN(Cc1ccc(Cl)cc1)N=Nc1ccc(C(=O)O)cc1,4.85,
5511,CC(=O)c1ccc(N(C)C)cc1,2.1,
5512,CC(C)c1cccc(=O)c(O)c1,1.89,
5513,O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1Cl,3.93,
5514,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.2,1.05
5515,CCCCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc1ccccc1,4.75,
5516,COc1cc(C)c2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccc([N+](=O)[O-])cc1)CC2,2.96,
5517,COc1ccc(S(I)=C(N(C)C)N(C)C)c([N+](=O)[O-])c1,-0.22,
5518,CC(C)C(N)C(=O)NC(C(=O)O)C(C)C,-0.32,
5519,NCCCCc1cccnc1,0.88,
5520,CCNC(=O)c1cc(Cl)cc(C)c1O,3.55,
5521,Fc1cc(F)cc(Cn2cc[nH]c2=S)c1,1.98,
5522,O=C(O)CO,-1.11,
5523,CN(C1CCCCC1)C1CCCCC1,3.71,
5524,Clc1ccc(-c2cccc(Cl)c2)cc1,5.15,
5525,O=C(Nc1cccc2cccnc12)C(F)(F)F,3.24,
5526,CCc1n[nH]c(=N)o1,-0.3,
5527,CC(=O)c1cccc(C#N)c1,1.16,
5528,O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,1.18,
5529,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,3.34,
5530,Cc1ccc(OCC(=O)O)cc1,1.86,
5531,CC(C)(C)c1ccc2oc(N(N)CCC#N)nc2c1,2.82,
5532,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.43,
5533,CCCCOC(=O)Nc1ccccc1,3.3,
5534,CCCNC(=O)c1cc2ccccc2[nH]1,2.8,
5535,CC(=O)Nc1c(Br)cccc1Br,1.53,
5536,Cc1ccc(C(O)(Cn2ccnc2)c2ccc(Br)cc2)cc1,3.55,
5537,COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1,4.44,
5538,Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,8.27,
5539,COc1c(OC)c(OC(C)=O)c2ccccc2c1OC(C)=O,2.39,
5540,C=CC(=C)CCC=C(C)C,4.17,
5541,CN(C)c1cccc(O)c1,1.56,
5542,CN=c1nc(Cl)c(SC)c(N2CCN(C)CC2)[nH]1,2.99,
5543,NC(=O)COc1ccccc1,0.76,
5544,CCN(CC)C(=O)N(CC)N=O,1.54,
5545,CN(C)C(=O)Nc1ccc(Cl)cc1,1.94,
5546,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,1.32,
5547,COCN(C#N)C1CC(OC2=CC(O)(C(C)=O)Cc3c2c(O)c2c(O)c4c(OC)cccc4c(O)c2c3O)OC(C)C1O,2.64,
5548,Cc1c(CNc2ccccc2)cnc2[nH]c(=N)[nH]c(=N)c12,2.02,
5549,Fc1cccc(F)c1,2.21,
5550,CCn1ccc(=O)c(O)c1C,-0.31,
5551,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,3.89,
5552,O=[N+]([O-])c1ccccc1CO,1.24,
5553,CSc1ccc(C(=O)O)cc1,2.74,
5554,CC1=C(C)S(=O)(=O)CCS1(=O)=O,-0.17,
5555,Cc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C)c(C)c5)c(=O)c4cc3c2=O)cc1C,4.83,
5556,Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,2.7,
5557,CCCS(=O)(=O)CCC,0.39,
5558,O=[N+]([O-])c1cn(Cc2ccccc2)cn1,1.36,
5559,COC(=O)c1ccccc1Cl,2.38,
5560,COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)c(Cl)c1,5.22,
5561,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,3.62,
5562,Cc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,3.65,
5563,CC(=O)NC(CCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,0.98,
5564,CC1(C)SC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,1.4,
5565,CC(=O)ON=c1cc[nH]c2ccccc12,0.97,
5566,NC(=O)c1cnccn1,-0.6,
5567,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)c(Cl)c1,4.25,
5568,COC(=O)NC1=NCC(c2ccccc2Cl)N1C,2.08,
5569,CNC(=O)ON=CC(C)(C)SC,1.13,
5570,Clc1cc(Cl)c(Oc2cccc(Cl)c2Cl)cc1Cl,6.22,
5571,O=Cc1c[nH]c(=O)[nH]c1=O,-1.03,
5572,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,2.3,1.06
5573,COC(=O)c1cccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)c1,3.39,
