,smiles,logP
4838,CNC(=O)N(C)c1ccccc1,1.02
4839,CCN(CC)CC(O)Cn1c([N+](=O)[O-])cnc1C,-0.08
4840,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.6
4841,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)cc21,0.34
4842,Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.92
4843,Cc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.4
4844,COC(=O)c1cc2ccccc2o1,2.53
4845,CCCCCCOC(=O)C1=C=CC(=O)NC(=O)N1,1.76
4846,NC(=O)N=[N+]([O-])c1ccccc1,0.58
4847,Cc1ccc(-c2nc3ccccc3[nH]2)cc1,3.67
4848,CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccc(O)cc1,1.14
4849,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)C1O,2.1
4850,CCOc1ccccc1NC(=O)OCCN1CCOCC1,2.27
4851,CCOC(=O)OCn1cc(F)c(=O)[nH]c1=O,-0.04
4852,COC(=O)Cc1ccc(-n2sc3ccccc3c2=O)cc1,2.83
4853,O=CNc1cccc([N+](=O)[O-])c1,1.4
4854,CCOC(=O)c1cn(C(C)(C)C)c(O)c1Nc1ccc(OC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,6.72
4855,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.65
4856,CCCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,4.2
4857,O=S(=O)(c1ccccc1)C(F)(F)F,2.69
4858,OC(c1ccccc1)c1ccccn1,1.52
4859,CNC(=O)c1ccsc1,0.81
4860,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,5.94
4861,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.02
4862,O=C(O)c1ccccc1C(=O)O,0.73
4863,CCN(CC)CC(=O)NC1COc2ccc(C)cc21,2.69
4864,Cc1cccc(Nc2ccccc2C(=O)O)c1C,5.12
4865,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-0.02
4866,[O-][n+]1cccc(O)c1,-0.61
4867,COc1ccccc1-n1c(O)ccc1O,-0.02
4868,CCOc1ccccc1OCC(=O)Nc1ccc2ccccc2c1,4.73
4869,CC(=O)Nc1cc(Cl)c(F)c(Cl)c1F,2.9
4870,COC(=O)n1cc(CC(NC(=O)Cc2nc(O)c3n(c2=O)C2CCC3CC2)C(O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,4.05
4871,Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,7.21
4872,Cc1ccc(C)c(Oc2cccc(C(=O)NC(C)(C)C)c2)c1,4.78
4873,Nc1ccc(C(=O)Oc2cccc(Cl)c2)c(O)c1,3.9
4874,CCn1cc(C2C3=C(CC(C)(C)CC3=O)N(c3ccc(C)cc3)C3=C2C(=O)CC(C)(C)C3)c(C)n1,5.35
4875,S=c1[nH]c(-c2ccccc2)ns1,2.13
4876,Cc1cc(Cl)cc(Cl)c1,3.99
4877,Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,6.67
4878,C#CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.23
4879,N=c1nc(-c2ccccc2)c2ccccc2[nH]1,2.95
4880,CC(=O)OC1=C2C(C)C(OC(=O)C(O)Cc3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,2.9
4881,C[C@@H]1CCC2[C@](C)(CC[C@@H]3OC(C)(C)OC[C@@]23C)[C@@]12CCC1(COC(=O)C1)O2,4.24
4882,CN1C(=N)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.44
4883,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,2.47
4884,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.73
4885,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,4.93
4886,O=C(O)CCCOc1cccc2ccccc12,3.5
4887,CCN(CC)C(=O)C1C2CC3C(OC(=O)C31)C2O,0.15
4888,O=C(Cn1ccnc1[N+](=O)[O-])NCCCCO,-0.74
4889,Cc1[nH]cnc1CSCCN=C(N)NCCSCc1nc[nH]c1C,1.34
4890,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,-0.04
4891,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1Nc1ccccc1,3.42
4892,CC12CCC(C1)C(C)(C)C2=O,3.52
4893,ClC1CC(Cl)C(Cl)CC1Cl,2.82
4894,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,1.92
4895,C/C(=C\c1ccccc1)[N+](=O)[O-],2.52
4896,CCCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(=O)CC21C,3.82
4897,CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,2.51
4898,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,6.5
4899,ClC1=C(Cl)C2(Cl)C(Cl)(Cl)C3CC(Cl)C1C3C2(Cl)Cl,6.09
4900,C=CCNC(=O)CSc1nc(C(F)F)cc(-c2cn(C)nc2C)c1C#N,3.74
4901,O=[N+]([O-])c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-0.39
4902,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,6.06
4903,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Br,1.12
4904,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCO2,0.45
4905,O=C(CN1CCCCC1)Nc1ccccc1[N+](=O)[O-],2.75
4906,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-0.85
4907,N#Cc1ccccc1O,1.61
4908,COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)c(Cl)c1,5.22
4909,NC(CC(=O)Nc1ccccc1)C(=O)O,-1.9
4910,CCOC(=O)NC1=NCC(c2ccc(F)cc2)N1C,1.9
4911,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,5.4
4912,c1ccc2sccc2c1,3.12
4913,Nc1ccc(F)cc1F,1.54
4914,O=C(O)C(Cl)(Cl)Cl,1.33
4915,CCCCc1cccc(NC(=O)N(C)C)c1,3.23
4916,O=C1C=CC(=O)C(Cl)=C1,0.84
4917,N#CCCN(CCC#N)N=O,0.08
4918,NC(=O)CCCCCn1nc2ccccc2n1,1.41
4919,S=C=Nc1cccc2ccccc12,4.34
4920,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,6.85
4921,CC(=O)c1cccc(O)c1,1.39
4922,C=CC(=O)OCC,1.32
4923,CCOC(=O)c1ccc(NCc2c(C)[nH]c(C(=O)OCC)c2C)cc1,5.09
4924,CCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.86
4925,CC1=NS(=O)(=O)c2cccnc2N1C,-0.05
4926,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,2.36
4927,O=c1ccc2ccc3occc3c2o1,2.08
4928,CC(C)(C)NCC(O)COc1ccccc1,1.5
4929,CCOCCCn1ccc(=O)c(O)c1C,0.12
4930,N#CN=C(N)N,-1.15
4931,CCCCC(=O)C(O)O,0.81
4932,CS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,1.99
4933,CCCCCN(CCCCC)N=O,3.86
4934,O=C(N=c1cc[nH]c(Cl)c1)Nc1ccccc1,3.2
4935,CN(C=O)c1c(N)n(C)c(=O)[nH]c1=O,-1.3
4936,NC(CCc1ccccc1)C(=O)O,-1.2
4937,c1ccoc1,1.34
4938,O=C(c1c(F)c(F)c(F)c(F)c1F)c1ccc2n1CCC2C(=O)O,3.24
4939,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1,2.88
4940,CC(C)OC(=O)CC(CN)c1ccc(Cl)cc1,1.27
4941,Nc1ccc(S)cc1,1.31
4942,O=C(COC(=O)c1cccc(N2C(=O)c3ccccc3C2=O)c1)c1ccc(F)cc1,4.68
4943,NC(=O)c1cccs1,0.52
4944,CCc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,2.53
4945,CC(=O)NC(C(N)=O)C(C)C,-0.61
4946,COCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.25
4947,O=C(c1ccc(F)cc1)C1CC1,2.61
4948,COc1ccc(CCC(=O)O)cc1,1.9
4949,COc1ccccc2c(S(=O)(=O)O[Na])cc(C)c1-2,-1.29
4950,CCC(C)c1ccc(O)cc1,3.08
4951,CCC(=O)C1(c2cccc(OC(=O)OC(C)C)c2)CCN(C)CC1,1.72
4952,CCOc1ccc(-n2c(SCC(=O)NC3CC3)nc3sc4c(c3c2=O)CCC4)cc1,4.64
4953,CNc1c(NCCSCc2[nH]cnc2C)c(=O)c1=O,-0.08
4954,CCCSC(=O)N(CCC)CCC,3.84
4955,Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.29
4956,NC(=O)c1ccc(F)cc1,0.91
4957,Cc1cccc(C)c1NC(=O)CSc1nnnn1-c1ccc(OC(F)(F)F)cc1,4.82
4958,CN(C)C(=O)OCc1ccc(C(F)(F)F)cc1,3.08
4959,COc1cccc2cccnc12,1.84
4960,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,4.91
4961,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,2.32
4962,CC(=O)Cn1ccnc1[N+](=O)[O-],-0.34
4963,Cc1ccccc1-c1nc(=N)[nH]c(=N)[nH]1,1.26
4964,O=C(NN=Cc1ccccc1O)c1cccs1,3.03
4965,O=[N+]([O-])c1ccc(C=NNP(=O)(N2CC2)N2CC2)cc1,0.45
4966,S=C=Nc1ccc(Cl)cc1,3.91
4967,CC(C)(C)C(COc1ccc(S(C)(=O)=O)cc1)OC(=O)n1ccnc1,2.59
4968,CCOc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.58
4969,CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,1.78
4970,CC(C)CC(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)C)C(C)C)C(=O)O,-1.23
4971,CC(=O)OCCN1CCSC1=Nc1ncc([N+](=O)[O-])s1,1.88
4972,CSC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.85
4973,NC(=S)NN=Cc1ccc([N+](=O)[O-])o1,1.64
4974,CCC(CO)n1cnc2c(=N)[nH]cnc21,0.14
4975,N#CC(C#N)=NNc1ccc(CCCl)cc1,3.58
4976,COc1c(OC)c(OC(C)=O)c2ccccc2c1OC(C)=O,2.39
4977,Nc1ccc(C(=O)Oc2cccc(F)c2)c(O)c1,3.42
4978,CC(=O)C1CC1,0.49
4979,Cn1nnnc1SC=C1CSC2C(NC(=O)Cc3cccs3)C(=O)N2C1C(=O)O,0.0
4980,CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.19
4981,NC(=O)c1cccnn1,-0.73
4982,O=c1[nH]c(Cl)c(Cl)cc1Cl,3.21
4983,CCN=c1[nH]c(Cl)nc(=NC(C)CC)[nH]1,2.61
4984,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O,2.04
4985,CCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,4.14
4986,O=C(NN=Cc1ccccc1)c1ccccc1,2.56
4987,CCCN(N=O)C(N)=O,0.3
4988,C=CCN(N=O)C(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.3
4989,CN(C)N=Nc1ccc(C(F)(F)F)cc1,4.0
4990,CCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,4.24
4991,O=c1[nH]cc(O)[nH]1,-1.69
4992,Cn1c(=O)[nH]c2c(ncn2Cc2ccccc2)c1=N,0.65
4993,Cc1nc(Cl)c([N+](=O)[O-])n1C,0.87
4994,Cc1cc(=O)c(O)c(C)o1,0.44
4995,COCN(C#N)C1CC(OC2=CC(O)(C(C)=O)Cc3c2c(O)c2c(O)c4c(OC)cccc4c(O)c2c3O)OC(C)C1O,2.64
4996,Oc1ccc(O)n1-c1ccc(C(F)(F)F)cc1,1.45
4997,CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CCCCSc1ncnc2[nH]cnc12,0.21
4998,Cc1ccc(C)c2ccccc12,4.37
4999,CCc1nc(-c2ccc(C(C)C(=O)O)cc2Cl)sc1C,4.62
5000,CC(=O)Nc1cc(O)n(-c2ccccc2)c1O,-0.33
5001,C=CC(=C)CCC=C(C)C,4.17
5002,O=C(COc1ccc(Cl)cc1)NNCc1ccccc1,2.92
5003,CC(C)NC(=S)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,3.9
5004,CC(=O)NC(CC(C)C)(CC(C)C)C(N)=O,1.87
5005,CNC1CC2OC1c1ccccc12,0.91
5006,O=C1c2ccccc2-c2cccc3cccc1c23,4.81
5007,CCCCCCOC(=O)n1cnc(C)c1CSCCN=C(NC)NC#N,3.1
5008,CCOc1ccc(NC(C)=O)cc1,1.58
5009,CC(=O)Nc1ccc(Oc2ccccn2)cc1,1.57
5010,O=[N+]([O-])c1cc(Cl)cc(Cl)c1,3.09
5011,C=CC=CCC,3.16
5012,O=C(CN1CCCC1)NC1COc2ccccc21,1.76
5013,OC1CCN(CCCc2ccc(CSc3ccccc3)cc2)CC1,3.67
5014,CCCOC(=O)c1ccc(N)cc1,2.43
5015,CN(C)C(=O)c1cccs1,0.75
5016,CC(=O)Nc1ccc(Br)c(Cl)c1F,2.86
5017,c1ccc(NNc2ccccc2)cc1,2.94
5018,O=[PH](=O)(O)CN(CCCCCCN(C[PH](=O)(=O)O)C[PH](=O)(=O)O)C[PH](=O)(=O)O,-4.43
5019,CCCNC(=O)c1ccsc1,1.65
5020,COc1ccc(CCNC(=O)CSc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccccc2F)cc1OC,4.0
5021,CC(=O)OCCn1c([N+](=O)[O-])cnc1C,0.3
5022,COC12C(=COC(N)=O)c3c(O)c(N=c4cc(C)[nH]s4)c(C)c(O)c3N1CC1NC12,-0.3
5023,CCCCCCBr,3.8
5024,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)c1,7.47
5025,CC1(C)N=C(N)N=C(N)N1c1ccc(N)cc1,-0.59
5026,CC(C)OC(=O)C(N)Cc1ccc(O)c(O)c1,0.57
5027,COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.04
5028,CCCN1CCOC2c3cccc(O)c3CCC21,2.22
5029,c1ccc2c(c1)-c1cccc3cccc-2c13,5.16
5030,O=c1ccoc2ccccc12,1.38
5031,N=c1nc(-c2cc(Br)ccc2Br)[nH]c(=N)[nH]1,2.09
5032,Cc1ncc(C)[n+]([O-])c1Cl,0.19
5033,O=S(=O)(O)c1cccc2c(O)cccc12,-0.17
5034,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,4.02
5035,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,2.01
5036,COc1cccc(Cl)c1Cl,3.24
5037,O=C(Cc1ccccc1)NCCNCC(O)COCc1ccccc1,1.45
5038,CCC(C)N(CC(O)COc1ccccc1)CC(O)COc1ccccc1,3.46
5039,CCCCCOC(=O)c1cc(O)c(O)c(O)c1,2.67
5040,O=C1C=CC(=O)c2ccccc21,1.71
5041,N=c1ccc2nc3ccccn3c2[nH]1,1.38
5042,O=C(Nc1ccccc1C(F)(F)F)NC1CCCCC1,4.0
5043,CCCCCOC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.44
5044,CCCn1nc2ccccc2n1,2.53
5045,CC(C)OC(=O)Nc1cccc(Cl)c1,3.51
5046,CC(C(=O)O)c1ccc(-c2nc(CO)cs2)cc1,2.25
5047,CC1CC2C3CC(F)=C4CC(=O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,4.73
5048,COC(=O)Nc1cccc(Cl)c1,2.58
5049,CNC(=O)Oc1cccc(C=O)c1,0.92
5050,O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc[n+]2[O-],0.9
5051,COc1cccc(/C=C/C(=O)OCC(=O)c2cc(C)n(-c3cc(C)on3)c2C)c1,5.2
5052,NS(=O)(=O)c1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.73
5053,CC(C)OC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,-0.8
5054,Cc1cc(N=O)ccc1O,1.71
5055,O=C(Nc1ccc(F)cc1)c1cc(Cl)cc(Cl)c1O,4.76
5056,CN=c1[nH]c(SC(F)F)nc(=NC(C)C)[nH]1,3.27
5057,CCCOC(=O)c1ccccc1Cl,3.45
5058,Cc1cncc(Cl)n1,1.04
5059,NS(=O)(=O)c1nn2c(=Nc3ccc(O)cc3)snc2s1,1.89
5060,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2.02
5061,CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccc(C)cc1C2=O,2.76
5062,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,5.68
5063,Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,8.16
5064,CC(C)(C)C(=O)OCn1cnc2c(cnn2COC(=O)C(C)(C)C)c1=O,2.5
5065,CNC12CCCCC1CCc1ccc(OC)cc12,3.75
5066,N=c1[nH]c(=O)n(C2CCC(CO)O2)cc1F,-1.09
5067,Nc1ccc2c(c1)Cc1cc(Br)ccc1-2,3.92
5068,NC(=O)NCc1ccccc1,0.73
5069,CNC(=O)N(C)C(=O)Nc1cc(C2CCCCC2)ccc1F,4.58
5070,CCC(=O)c1cccc(OC(=O)NC)c1,1.49
5071,CCOC(=O)C(=Cc1cccc(OC)c1OC)C(C)=O,2.21
5072,CC(C)OC(=O)c1cnc2n(c1=O)C(C)CCC2,0.99
5073,N#Cc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.11
5074,COc1ccc([C@@H]2c3c(c(O)n(-c4sc5c(c4C#N)CCCC5)c3O)ON2c2ccccc2C)cc1,5.83
5075,Cc1cc(C)nc(-n2[nH]c(C)cc2=O)n1,0.72
5076,COc1cnnc2ccccc12,1.41
5077,Cc1ccc(CN(C)N=O)cc1,2.14
5078,O=C(NCC(O)CO)c1c(I)c(N(CCO)C(=O)CO)c(I)c(N(CCO)C(=O)CO)c1I,-2.55
5079,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,2.68
5080,CC(=O)c1cccc(C)c1,2.15
5081,CN(C)CCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,5.34
5082,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C(C)C,3.77
5083,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,4.92
5084,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,6.52
5085,O=[N+]([O-])c1nccn1CC(F)CO,-0.38
5086,CCc1ccc(OC(=O)N(C)C)cc1,2.55
5087,COC(=O)c1ccc(Br)cc1,2.95
5088,CCOc1cccc(Cl)n1,2.55
5089,CCCc1nonc1C,1.71
5090,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)N(C)C1=O,2.43
5091,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.44
5092,CC1CCC(C)O1,1.22
5093,CCOC(=O)C(C(=O)OCC)=C1SCCS1,2.45
5094,CC(=O)Nc1ccc(S(=O)(=O)F)cc1,2.17
5095,CC(C)(N)Cc1ccc(Cl)cc1,2.6
5096,CCC1(C)CC(=O)NC1=O,0.38
5097,Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2Cl)cc1,3.12
5098,CC(=O)Nc1c(Br)cccc1Br,1.53
5099,CN(C)N=Nc1ccccc1C(=O)NC#N,0.8
5100,CNC(Cc1ccccc1)Cc1ccccc1,3.8
5101,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,2.79
5102,COc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],0.0
5103,c1cc2ccsc2cn1,1.74
5104,CC(=O)c1cccc(Nc2ccccc2C(=O)O)c1,4.07
5105,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,9.96
5106,CSc1cnc2ccccc2n1,2.79
5107,COc1ccc([C@H]2CC(=O)C3C(=Nc4ccc5ccccc5c4[C@@H]3c3ccc4c(c3)OCO4)C2)cc1,5.77
5108,c1ccc2c(c1)ccc1ncccc12,3.43
5109,CC(=O)OC(C(=O)ON=C(C)C12CC3CC(CC(C3)C1)C2)c1ccccc1,5.89
5110,CC(C(c1ccccc1)c1ccccc1)[N+](=O)[O-],3.91
5111,CC(=O)CCC(C)=O,-0.27
5112,CN(C)c1ccc(N=C2C=CC(=O)C=C2)cc1,2.02
5113,CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,2.25
5114,CNC(=O)Nc1ccc(Cl)c(Cl)c1,2.94
5115,CCC1C(=O)OCC1Cc1cncn1C,0.12
5116,COC(=O)C1C(C=C(Cl)Cl)C1(C)C,3.63
5117,COc1cc(/C=C/C(=O)Nc2ccc(N3CCCCC3)cc2)ccc1OC(F)F,5.36
5118,CC(=O)c1cc2ccccc2nn1,1.44
5119,Cc1nc(=N)c(CNC(=O)N(CCCl)N=O)c[nH]1,0.39
5120,CCCOn1c(=O)[nH]c(C)c(SC#N)c1=O,-0.22
5121,CCN=c1[nH]c(SC(F)F)nc(=NC(C)C)[nH]1,3.7
5122,C#CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.88
5123,CCCCCOP(C)(=O)OCCCCC,3.74
5124,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(NC(=O)CN(C)C)C(O)C(C)O1)CC(O)(C(C)=O)C=4,1.26
5125,CCOC(=O)C(=O)OCC,0.56
5126,CN(C)CCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,5.1
5127,CCCC(=O)OC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1,1.89
5128,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(OC=O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C,3.05
5129,NC(=O)c1ccsc1,0.5
5130,NCCCCN,-0.7
5131,CSc1ncnc2c1ccn2C1OC(CO)C(O)C1O,0.09
5132,CCCCOc1cccnn1,1.8
5133,CCc1ccc(N)cc1,1.96
5134,CC(=O)Nc1ccc(C(C)=O)cc1,1.24
5135,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,4.8
5136,C[N+](C)(C)[N-]C(=O)c1ccccc1,-0.11
5137,Cn1c(=O)[nH]c2[nH]c(=O)[nH]c(=O)c21,-1.18
5138,NC(=O)c1ccccc1I,0.93
5139,O=C(CN1CCCCC1)Nc1ccc(F)cc1,2.7
5140,O=[N+]([O-])c1nc[nH]c1[N+](=O)[O-],0.65
5141,NC(=O)c1ccccc1C(F)(F)F,0.68
5142,CC(=O)C(O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.42
5143,O=C(O[Na])c1ccccc1O,-1.43
5144,COC(=O)c1cccnn1,-0.43
5145,N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,6.47
5146,COC(=O)c1ccccc1NC(C)=O,1.65
5147,CCCCCCCC(=O)O,3.05
5148,OCCOc1c(Br)cc(Br)cc1Br,3.42
5149,CCOc1ccccc1C(=O)N(CC)CC,2.5
5150,NCC(=O)NCC(=O)NCC(=O)O,-2.68
5151,CCC(C)NC(=O)C=Cc1ccccc1,2.85
5152,CCC(C)CC(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,1.0
5153,CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,2.99
5154,O=CN=c1[nH]ccs1,0.54
5155,CN(C)C(N(C)C)=S(I)c1ccccc1C(=O)O,-1.4
5156,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0.14
5157,CCN(C)N=Nc1ccc(C(N)=O)cc1,1.69
5158,CCOC(CCC#N)OCC,0.75
5159,COC(=O)c1[nH]c(=NCC(=O)CO)cnc1[NH+]([O-])O,-0.1
5160,CS(=O)(=O)CCn1ccnc1[N+](=O)[O-],-1.3
5161,CN(C(=S)c1ccccc1)c1ccccc1,3.12
5162,Cc1ccc(-c2cssc2=S)cc1,3.73
5163,CCCCN=C(N)N=C(N)N,-1.2
5164,CC(C)N=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.29
5165,N#CC(Cl)(Cl)Cl,2.09
5166,CC(C)(CNCCc1ccc(O)c2[nH]c(=O)sc12)CSCCOCCc1ccccc1N,3.44
5167,CC1=NS(=O)(=O)c2ccc(C)cc2N1,0.74
5168,CS(=O)(=O)Nc1ccc2nn(C3CCCC3)nc2c1,2.44
5169,Cc1ccc(/C=C/C(=O)NCCNC(=O)/C=C/c2ccc(C)o2)o1,3.97
5170,COc1ccc([N+]([O-])=NC#N)cc1,2.15
5171,CCc1ccc(OCC(=O)NCCc2ccc(OC)c(OC)c2)cc1,4.22
5172,Oc1cc(Cl)cc(Cl)c1Cl,3.84
5173,CCc1cccc(CC)c1O,3.03
5174,CN(C)CCOC(=O)c1ccccc1,2.06
5175,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Cl,3.27
5176,CN(C)C(=O)Oc1ccc(Br)cc1,2.46
5177,COC(=O)c1ccc(C(=O)OC)c(NC(=O)CSc2ncnc3sc4c(c23)CC[C@@H](C)C4)c1,5.79
5178,CCS(=O)CCSP(=O)(OC)OC,-0.74
5179,CCN(CC)C(C)C(=O)Nc1c(C)cccc1C,2.73
5180,OCC1c2ccccc2-c2ccccc21,2.89
5181,CCc1c(C(=O)O)c(=O)cnn1-c1ccc(Cl)cc1,-2.2
5182,COCN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,1.31
5183,COc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.96
5184,C#CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.65
5185,CCN(CC)N=Nc1ccc(S(C)(=O)=O)cc1,2.6
5186,COc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1,1.58
