,smiles,logP
4538,C=CC(=O)OCCOC,0.56
4539,C#CCOc1cc(N=CNOCOC)cc(F)c1OCC#C,1.7
4540,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,3.5
4541,CC(=O)NNC(=O)Nc1ccccc1,0.25
4542,O=c1[nH]c(-c2ccccc2)nc2ccccc12,2.53
4543,COc1cc(NC(=O)N=C(N)N)ccc1C#N,1.28
4544,COCC(C)N(C(=O)CCl)c1c(C)csc1C,2.15
4545,COc1ccccc1OC,1.6
4546,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)c(OC)n1,2.01
4547,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,5.21
4548,O=C(O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],3.7
4549,CN(C)C(=O)OCc1ccc(F)cc1,2.3
4550,CCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc1ccc(C)cc1,4.33
4551,CCOP(=O)(OCC)Oc1ccc(SC)c(Cl)c1,2.94
4552,O=[N+]([O-])c1ccc(C2NCCS2)cc1,1.68
4553,CN(C)C(=O)Nc1ccc(C(=O)c2ccccc2)cc1,2.59
4554,CC(C)=NNP(=O)(N1CC1)N1CC1,0.45
4555,N=c1nc(-c2ccccc2[N+](=O)[O-])[nH]c(=N)[nH]1,0.49
4556,CCOC(=O)CNC(=O)CCCCSc1ncnc2[nH]cnc12,0.91
4557,O=C(OCCCN=c1ccc(-c2ccncc2)c[nH]1)c1ccccc1,4.06
4558,CCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,1.05
4559,CCCOCc1ccccc1NC(=O)OCCN1CCCCC1,3.34
4560,CCCCCc1ccccc1,4.9
4561,CCCC(N)C(=O)O,-2.11
4562,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,2.07
4563,NS(=O)(=O)c1cccnc1,-0.49
4564,COc1ccccc1C(C)=O,1.82
4565,O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,3.13
4566,N#Cc1cc(-c2ccncc2)c[nH]c1=NCCCO,1.42
4567,CCCCn1nc2ccccc2n1,3.12
4568,CC=CC#CC=C1C=CC(=O)O1,2.09
4569,CC(C)NCC(O)COc1cccc(CC(N)=O)c1,0.22
4570,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,2.47
4571,NC(=O)Nc1ccc(C(=O)O)cc1,0.73
4572,CN(C)C(N(C)C)=S(I)c1c(Cl)cccc1Cl,0.0
4573,CNCC(c1ccccc1)C(C)C,3.12
4574,CC(=O)Nc1c(C)cc(Br)cc1C,2.12
4575,CCCCc1nccnc1C,2.1
4576,CC(=O)NC(C(N)=O)C(C)C,-0.61
4577,CC1(C)OC2CC3C4CC=C5CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,2.53
4578,Oc1ccc(C(c2ccncc2)c2ccc(O)cc2)cc1,3.24
4579,Cc1cc[n+]([O-])cc1,-0.88
4580,Cc1cc(C)nc(-n2c(C)cc(=O)n2C)n1,0.51
4581,COc1ccccc1Cl,2.68
4582,CC(=O)NC(C(=O)NC(C)C(N)=O)C(C)C,-1.14
4583,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.19
4584,CCCCOCCOCCSC#N,1.68
4585,O=c1cc[nH]c2c(O)cccc12,0.62
4586,N#Cc1ccc(S(N)(=O)=O)cc1,0.23
4587,c1ccc(C2=NOC3COC(c4ccccc4)OCC23)cc1,2.88
4588,CCN=c1[nH]c(C)c(C(=O)CCN(CC)CC)s1,2.72
4589,OCC1OC(Oc2ccccc2)C(O)C(O)C1O,-0.8200000000000001
4590,CCc1cc(S(=O)(=O)O[Na])c2ccccc(OC)c1-2,-0.98
4591,Nc1cccnc1,0.11
4592,O=[N+]([O-])c1nccn1CC(F)(F)CO,0.04
4593,CCc1ccc2cc(O)c(O)cc2c1,3.25
4594,CN(C)c1nc(Cl)nc(N(C)C)n1,2.31
4595,O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,8.5
4596,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(N(CC#N)CC(=O)O)C(O)C(C)O1)CC(O)(C(C)=O)C=4,0.03
4597,CCCNC(=O)COC(=O)c1ccccc1,1.88
4598,O=C(OCn1c(=O)[nH]cc(F)c1=O)Oc1ccccc1,1.11
4599,CCCCN(SN(C)C(=O)ON=C(C)SC)C(C)=O,2.4
4600,COC(=O)CON=C(C)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54
4601,CN(C)C(N)=S,-0.43
4602,CC(=O)Nc1c(C)cccc1[N+](=O)[O-],0.61
4603,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.9
4604,NC(=O)c1ccccc1NC(=O)C(Cl)Cl,1.68
4605,OCCOc1cccc2ccccc12,2.5
4606,COC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.65
4607,O=S(=O)(Nc1ccc(I)cc1)C(F)(F)F,4.39
4608,Cn1cc(C(O)O)cc1O,-1.5
4609,CCN(C)C,0.7
4610,CC(=O)NC(=O)NC(C)=O,-0.68
4611,NNC(=O)Nc1ccccc1Br,0.66
4612,COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,3.05
4613,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.4
4614,CC(C)Oc1c(C(=O)N=c2nn[nH][nH]2)sc(Br)c1Br,1.85
4615,CN(N=O)C(C)(C)C,0.81
4616,CS(=O)(=O)Nc1cccc(NS(C)(=O)=O)c1,0.07
4617,CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,3.79
4618,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,4.77
4619,O=C(O)C(Cc1ccccc1)n1cccc1,2.34
4620,CC(=O)c1ccc(C)cc1,2.1
4621,c1ccc(-c2cnc3ccccc3n2)cc1,3.48
4622,N=c1ccc([N+](=O)[O-])c[nH]1,0.65
4623,CC(C)(C)S(=O)(=O)CC(Cc1cccc2ccccc12)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,3.15
4624,Cc1cc(Br)c[nH]c1=NS(=O)(=O)c1ccc(N)cc1,2.05
4625,Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,7.2
4626,CN1C(=O)CCC1(O)c1cccnc1,-0.57
4627,Cc1ccc(-c2cc3ccccn3c2)cc1,4.96
4628,N#CN=[N+]([O-])c1cccc(C#N)c1,1.15
4629,CCCC(CCC)(NC(C)=O)C(N)=O,0.75
4630,CC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(N)=O,0.14
4631,CC1CN(C)CC(O)(c2ccccc2)O1,1.79
4632,O=[N+]([O-])C=Cc1ccc(O)cc1,2.12
4633,CN(C)c1cccc2cccnc12,2.73
4634,COC1OC(COC(C)=O)C(OC(C)=O)C(NC(=O)N(CCCl)N=O)C1OC(C)=O,0.67
4635,Cn1c(C=O)cnc1[N+](=O)[O-],-0.1
4636,CC(C)(C)C(COc1ccc(S(C)(=O)=O)cc1)OC(=O)n1ccnc1,2.59
4637,COc1cccc(OC)c1C(=O)O,0.66
4638,C=CCN1CCc2[nH]c(=N)sc2CC1,1.48
4639,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)cc21,0.34
4640,Cc1[nH]nc(C(=O)NCCc2ccccc2)c1[N+](=O)[O-],1.82
4641,CN=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,0.69
4642,O=Cc1ccc([N+](=O)[O-])o1,1.01
4643,CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C(C)=O)c1C,0.53
4644,COC(=O)C(C#N)=Cc1ccc(SC)o1,2.61
4645,CC(C)(C)c1ccc([N+](=O)[O-])cc1,3.89
4646,CCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.61
4647,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,-1.7
4648,CC=CC(=O)O,0.72
4649,O=C(CBr)c1ccccc1,2.19
4650,CC(=O)NCCc1c[nH]c2ccccc12,1.41
4651,CC(C)(C)C#N,1.08
4652,NC(=O)CNc1ccccc1C(=O)O,0.95
4653,S=C=NCc1ccccc1,3.16
4654,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCc1ccc([N+](=O)[O-])cc1,3.44
4655,CC(=O)Nc1c(C)cc(O)cc1C,0.31
4656,CN(C)C(=O)Oc1cccnc1Br,1.14
4657,CC(=O)NNC(=O)Nc1cccc(Br)c1,1.48
4658,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,3.81
4659,O=C(O)COc1cccc(Cl)c1,2.03
4660,CCOC(=O)c1c(OCC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCC,2.28
4661,CCCN(CCC)C(=O)COC(=O)c1ccccc1,2.65
4662,CC(C)CCOCCC(C)C,4.25
4663,COCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.33
4664,CCCCCCCCCCCCCC(=O)O,6.11
4665,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,2.68
4666,COc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.55
4667,CS(=O)c1sccc1C#N,0.96
4668,CCCCCCSC1OC(CO)C(O)C(O)C1O,0.86
4669,CCCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,3.79
4670,CC(=O)Nc1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.71
4671,O=C1CC(Sc2nc3ccccc3s2)N1,2.3
4672,Oc1ccc2c(c1)OCC1c3cc4c(cc3OC21)OCO4,2.61
4673,CN(CCO)C1=C(N2CC2)C(=O)C(N(C)CCO)=C(N2CC2)C1=O,-0.37
4674,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,3.36
4675,CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1cccc(Cl)c1,2.7
4676,FC(F)(F)c1ccccc1,3.01
4677,Cc1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,4.51
4678,Nc1ccccc1Oc1ccccc1,2.46
4679,O=C(O)c1ccc(Cl)cc1Nc1cccc(Cl)c1,5.0
4680,O=S(=O)(NO)c1ccccc1,0.48
4681,CN1C(=O)CN=C(c2ccccc2)c2cc(C#N)ccc21,1.8
4682,CCC(C)C(NC(=O)C(NC(=O)C(NC(C)=O)C(C)C)C(C)C)C(N)=O,0.49
4683,COC1OC(CNC(=O)N(C)N=O)C(O)C(O)C1O,-1.57
4684,CCCc1nc2cccc(C)n2c(=O)c1CC,2.37
4685,[O-][n+]1ccccc1,-1.2
4686,COC(=O)C(C#N)=Cc1ccc(Br)o1,2.41
4687,OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,2.56
4688,Cc1nc(Br)c([N+](=O)[O-])[nH]1,1.14
4689,Nc1cccc(S(=O)(=O)O[Na])c1,-3.4
4690,OC(O)C(Cl)(Cl)Cl,0.99
4691,CS(=O)CC(=O)C=NO,-0.72
4692,CC(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,0.65
4693,FC(F)(F)c1ccc2cccnc2c1,3.02
4694,CN(C)CCC=C1c2ccccc2CCc2ccccc21,4.92
4695,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCC(N)=O,2.3
4696,O=C(NC(CO)C(O)c1ccc(Cl)cc1)C(Cl)Cl,1.64
4697,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.64
4698,COc1cccc([N+](=O)[O-])c1,2.16
4699,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N=CNS2(=O)=O,0.32
4700,NNC(=O)c1cccc(O)c1,-0.08
4701,O=C(NP(=O)(N1CC1)N1CC1)c1ccc(Br)cc1,1.63
4702,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,2.97
4703,CN(C)c1ccnnc1,-0.09
4704,S=c1[nH]c2ccccc2s1,2.42
4705,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,-0.46
4706,O=C1NC(Cc2ccccc2)C(=O)NC1Cc1ccccc1,1.59
4707,Cc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],0.2
4708,CCCC(=O)OCC(O)CO,-0.17
4709,NNC(=O)Nc1cccc2ccccc12,0.9
4710,CN1CC=C(c2ccncc2)CC1,1.25
4711,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12,2.88
4712,CN(C)C(=O)C12CC3CC(CC(C3)C1)C2,2.55
4713,OCC1OC(SCCc2ccccc2)C(O)C(O)C1O,-0.1
4714,NC(=O)c1cccc(OC(=O)CNC(=O)c2ccccc2)c1,1.2
4715,CC(=O)OC=C1CSC2C(NC(=O)Cc3cccs3)C(=O)N2C1C(=O)O[Na],-2.2
4716,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Br)cc1,3.66
4717,c1ccc(-c2cc3ccccc3cn2)nc1,3.05
4718,Cc1ccc(C(=O)OCCN(C)C)cc1,2.53
4719,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,3.0
4720,CCN(CC)CCCC(C)N=c1cc[nH]c2cc(Cl)ccc12,4.63
4721,c1ccc(C2CNCCO2)cc1,1.11
4722,O=C1C=NC(c2cccc(Cl)c2)c2cc(Br)ccc2N1,3.63
4723,CCOC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,3.91
4724,N=c1ccn(C2CSC(CO)O2)c(=O)[nH]1,-0.93
4725,O=NN(CCCl)C(=O)NC1CCCCC1C(=O)O,2.01
4726,O=[N+]([O-])c1ccccc1Nc1ccccc1,3.66
4727,CSc1ccc(COC(=O)N(C)C)cc1,2.86
4728,CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O[Na],0.72
4729,CCCCC#N,1.12
4730,CC(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(N)=O,-1.14
4731,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,2.09
4732,NS(=O)(=O)c1ccc(Br)cc1,1.36
4733,COc1ccc(-n2ccc(=O)c(O)c2C)cc1,1.27
4734,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.3
4735,Cc1ssc(=S)c1Cc1ccccc1,3.78
4736,CC(=O)c1ccccc1NCC#N,1.58
4737,Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,6.41
4738,CN1C=CCC1c1cccnc1,1.47
4739,CCOc1ccc(NC(=O)OCc2ccccc2)cc1OCC,3.29
4740,N=c1[nH]c(=O)c2ncn(COC(CO)CO)c2[nH]1,-1.66
4741,CC(=O)Nc1cc(C)c(O)c(C)c1,1.11
4742,N#CCCCCCC#N,0.05
4743,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,2.83
4744,Cc1ccc(S(N)(=O)=O)cc1,0.82
4745,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.36
4746,O=C(OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O)c1ccc([N+](=O)[O-])cc1,1.24
4747,CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,3.67
4748,O=C(CI)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.03
4749,CN(C)C(N(C)C)=S(I)c1cccc([N+](=O)[O-])c1,-0.88
4750,COc1cccc([N+](=O)[O-])c1C,2.68
4751,CCCCCCCOC1OC(CO)C(O)C(O)C1O,0.73
4752,CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,6.53
4753,CCC(=O)C(CS(=O)(=O)c1ccccc1)c1ccc(C)cc1,2.7
4754,O=[N+]([O-])c1cccc2cccnc12,1.4
4755,O=C(O)CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,-0.71
4756,CN(CC(=O)O)C(=O)COC(=O)c1ccccc1,0.67
4757,COc1ncc[nH]c1=NS(=O)(=O)c1ccc(N)cc1,0.7
4758,CCCCCCCCCCC(CC)c1ccccc1,8.65
4759,CCCCc1c(O)[nH]c(=O)[nH]c1=O,0.77
4760,CCOC(=O)C(=Cc1cccc(OC)c1OC)C(C)=O,2.21
4761,CN(C)N=Nc1cccc([N+](=O)[O-])c1,2.75
4762,Cc1cc(OCC(=O)O)ccc1S(C)(=O)=O,0.54
4763,CCc1cccc(CC)c1NC1=NCCN1,2.48
4764,O=[N+]([O-])c1ccc(C=Cc2nccs2)o1,1.97
4765,CCOC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.9
4766,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,2.6
4767,COc1ccccc1NC(=O)OCCN1CCCCC1,2.71
4768,CC(C)CN,0.73
4769,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,7.31
4770,CCOP(=S)(OCC)SCCS(=O)(=O)CC,1.87
4771,CC(C)Oc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.38
4772,C=C(Br)CC1(C(C)CCC)C(=O)NC(=O)NC1=O,2.09
4773,c1ccc(Cn2ncnn2)cc1,1.03
4774,c1ccc(Cn2cnnn2)cc1,1.36
4775,N#Cc1cccc2cccnc12,1.39
4776,CCCCOC(=O)c1ccc(S(N)(=O)=O)cc1,2.34
4777,CNC(=S)NCC(F)(F)C(F)(F)C(F)(F)F,1.99
4778,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccccc1,3.85
4779,NS(=O)(=O)c1ccc(SCCCO)c([N+](=O)[O-])c1,0.96
4780,CCC(C)C(NC(=O)C(CCCN)NC(C)=O)C(=O)NC(C(N)=O)C(C)C,-0.43
4781,CCCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.1
4782,CNC(=O)Oc1ccc(C=O)cc1,0.99
4783,Cc1ccccc1N1CCNCC1,2.14
4784,CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.52
4785,O=C1C(O)c2ccc(O)cc2OC1c1ccc(O)c(O)c1,0.87
4786,Clc1cc2c(cc1Cl)Oc1c(Cl)ccc(Cl)c1O2,6.39
4787,CC(C)(C)C(=O)OCOc1ccccc1C(=O)NCN1CCOCC1,1.81
4788,C=C(C=O)CC,1.24
4789,CNC(=O)N(C)c1ccccc1,1.02
4790,O=C(O)COc1ccc(C2CCCCC2)cc1,3.79
4791,COc1ccc(-c2ncc(C)nc2-c2ccc(OC)cc2)cc1,3.66
4792,CCC(=O)OCCOc1ccc(C=O)cc1OC,1.33
4793,O=[N+]([O-])c1cc(F)cc(F)c1,2.03
4794,Cc1ccc(Cl)cc1C,3.82
4795,Nc1cccc(F)c1,1.3
4796,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,4.8
4797,N#Cc1cc(-c2ccncc2)c[nH]c1=NCCO,1.17
4798,CS(=O)CCn1ccnc1[N+](=O)[O-],-1.22
4799,O=c1c(CCS(=O)c2ccccc2)c(O)n(-c2ccccc2)n1-c1ccccc1,2.3
4800,CCCCC(C(N)=O)n1nc2ccccc2n1,2.28
4801,CCN(CC)C(C)C(=O)Nc1c(C)cccc1C,2.73
4802,CCC(=O)OC1(c2ccccc2)CCN(C)C(C)C1C,3.13
4803,Cn1ccnc1[N+](=O)[O-],-0.17
4804,CCOc1c(OC)[nH]cnc1=NS(=O)(=O)c1ccc(N)cc1,1.03
4805,Nc1cccc(O)c1,0.21
4806,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,0.65
4807,O=C(O)c1cc(O)c(C(O)C2CC2)c(O)c1,1.8
4808,CC(=O)c1ccco1,0.52
4809,CCc1cssc1=S,2.67
4810,Clc1ccc2ccccc2c1Cl,4.42
4811,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,-1.71
4812,Nc1ccc(C2CCCCC2)cc1,3.65
4813,CNC(=O)ON=C1SC(C)OC1C,0.96
4814,Nc1ccc(S(=O)(=O)O[Na])c2ccccc12,-2.34
4815,CC(=O)Nc1ccccc1C,0.85
4816,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,3.37
4817,Clc1ccc2c(Cl)c(Cl)c(Cl)c(Cl)c2c1,7.0
4818,CN(C)C(N(C)C)=S(I)c1ccc(Cl)c(Cl)c1Cl,0.95
4819,CCN=C=S,1.47
4820,O=C(O)CCCCC(S)CCS,2.41
4821,CN(C(=O)CCBr)c1ccc(S(=O)(=O)N(C)C)cc1,1.13
4822,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)(C)O,2.11
4823,CC(=O)c1ccccc1N,1.63
4824,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc(C(N)=O)cc2)n1,2.1
4825,CNC(=S)NCCCCc1[nH]cnc1C,0.85
4826,Fc1cccc(F)n1,1.17
4827,O=C(O)c1ccccc1Br,2.2
4828,ClC=C1C2CC(C(Cl)C2(Cl)Cl)C1(C(Cl)Cl)C(Cl)Cl,5.49
4829,COc1cc(C(O)CO)ccc1O,-0.58
4830,Cc1cc2nc[nH]c2cc1C,2.35
4831,NS(=O)(=O)NS(=O)(=O)Nc1ccccc1,0.02
4832,N=c1[nH]ccs1,0.38
4833,CCc1cccc(C)c1C,4.34
4834,CNC(=O)Oc1cccc(Cl)c1Cl,2.48
4835,N=c1[nH]c(C=Cc2ccc([N+](=O)[O-])o2)no1,1.3
4836,CCOc1cc[n+]([O-])cc1,-0.53
4837,Clc1cccs1,2.54
4838,NS(=O)(=O)c1cccc(I)c1,1.58
4839,C/N=C/c1ccccc1,1.64
4840,CCNC(=O)CNC(=O)c1ccccc1,0.58
4841,Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1Cl,6.3
4842,CC1CCCC(C)C1NC(=O)N(CCCl)N=O,2.57
4843,CN=NNc1ccc(C(N)=O)cc1,0.47
4844,OC1CCCCC1O,0.155
4845,O=Nc1ccc(O)cc1,1.185
4846,Nc1ccc(Cl)cc1,1.83
4847,CCc1ccccc1OC(=O)NC,1.93
4848,O=C(O)COc1cccc([N+](=O)[O-])c1,1.37
4849,CCSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,3.81
4850,CSc1cccc(OCC(=O)O)c1,1.9
4851,N=c1[nH]c(N(C2CCCCC2)C2CCCCC2)cc(N)[n+]1[O-],3.89
4852,CCNP(=O)(OCC)ON=C(C#N)c1ccc([N+](=O)[O-])cc1,1.76
4853,CCc1cccc(C)c1,3.98
4854,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,3.72
4855,Clc1cc(Cl)c(Cl)cc1Cl,4.64
4856,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,6.41
4857,[O-][n+]1ccccc1SCc1ccccc1,1.24
4858,N#CC(C#N)=NNc1cccc(Cl)c1,3.38
4859,CCCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(=O)CC21C,3.82
4860,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.24
4861,CON(C)C(=O)Nc1cccc([N+](=O)[O-])c1,1.64
4862,CNC(=O)CCc1ccccc1,1.17
4863,Cc1ccc(N)c(N)c1,0.66
4864,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(N)=O,-0.85
4865,CCCCn1cccc(O)c1=O,1.18
4866,CN(C)CCC[N+]1([O-])c2ccccc2Sc2ccccc21,1.9
4867,Clc1ccc2cccc(Cl)c2c1,4.49
4868,CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccc(Cl)cc1Cl,3.2
4869,CC(=O)Nc1ccccc1F,1.03
4870,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,2.32
4871,CCCCN=C(N)N=C(N)N,-1.2
4872,CN(C)C(=O)Oc1ccc(Cl)cc1,2.27
4873,CN(C)C(=O)Nc1ccc(F)cc1,1.13
4874,Cn1nc2ccccc2n1,1.64
4875,CCNC(=O)c1c[nH]c2ccccc12,1.62
4876,O=[N+]([O-])c1cc[n+]([O-])cc1,-0.55
4877,CS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,1.99
4878,COc1ncnc2ccccc12,1.97
4879,O=c1cc(O)n(-c2ccccc2)n1-c1ccccc1,1.45
4880,CNC(=O)Oc1ccc(C(C)C)cc1C,3.11
4881,O=C(O[Na])c1cc2ccccc2cc1O,0.17
4882,Nc1ccc2nc3ccccc3cc2c1,2.62
4883,CCOC(=O)Nc1ccccc1,2.3
4884,CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,4.08
4885,CC(O)C#N,-0.94
4886,CN(C)N=Nc1ccc(NC(N)=O)cc1,1.25
4887,Cc1nnc(C)s1,0.03
4888,COCn1cnc2c(=N)n(C)c(=O)[nH]c21,-1.22
4889,c1cnn(C23CC4CC(CC(C4)C2)C3)c1,3.05
4890,FC(F)(F)Br,1.86
4891,Cc1ccc(C=O)o1,0.67
4892,CCCN1Cn2c(nc3ccccc3c2=O)C1C,1.4
4893,CC=CC#CC#CC#CC=CC(Cl)CO,3.91
4894,N#Cc1ncc(Cl)nc1C#N,0.95
4895,Cc1ccc2c(c1)C(NC(=O)CN1CCCCC1)CO2,2.78
4896,NN1CCCCC1,-0.28
4897,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,4.1
4898,COc1cc(OCc2ccccc2CCCN2CCC(O)CC2)cc(OC)c1OC,2.6
4899,C=CCn1cccn1,0.35
4900,Clc1cncc(Cl)n1,1.53
4901,Cc1ccccc1C=C[N+](=O)[O-],2.63
4902,OC1CCCCC1,1.23
4903,O=C1C=NC(c2ccc(F)cc2)c2cc(Cl)ccc2N1,2.9
4904,Cc1cc([N+](=O)[O-])c2ccccc2[n+]1[O-],1.25
4905,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,3.62
4906,CCCc1nnc(SC)n(N)c1=O,0.93
4907,O=C(Cn1ccnc1[N+](=O)[O-])NCCCO,-1.27
4908,CCCCCCNC(=S)NC,2.31
4909,CC(=O)Nc1ccc2nccnc2c1,1.0
4910,Cc1cc2c(cc1C)[n+]([O-])c(=N)[nH][n+]2[O-],0.56
4911,COc1ccccc1Cc1cnc(-c2ccccc2)c(-c2ccccc2)n1,5.18
4912,O=[N+]([O-])c1ccc(C=Cc2cccc(CO)n2)o1,1.37
4913,CC1CCC2CC(=O)N(Cc3ccc(Cl)cc3)C3OC4(C)CCC1C23OO4,4.32
4914,CN(C)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.29
4915,CS(=O)(=O)CCOCn1ccnc1C=NO,-0.84
4916,N#CN=C(N)N,-1.15
