,smiles,logP,logD
7136,COc1cc(CC(=O)O)ccc1OCC1CCCCC1,3.35,
7137,COc1cc(CC(=O)O)ccc1OCCCC(C)C,3.3,
7138,COc1cc(CC(=O)O)ccc1OCc1ccccc1,2.59,
7139,COc1cc(CC(C)N)c(OC)cc1Br,2.58,
7140,COc1cc(CC(C)N)c(OC)cc1C,2.24,
7141,COc1cc(CC(C)N)cc(OC)c1Br,2.44,
7142,COc1cc(CC(C)N)cc(OC)c1OC,1.21,
7143,COc1cc(CC(N)C(=O)O)ccc1O,-2.54,
7144,COc1cc(CCN)cc(OC)c1Br,2.03,
7145,COc1cc(CCN)cc(OC)c1OC,0.78,
7146,COc1cc(CCN)cc(OC)c1OC(C)C,1.52,
7147,COc1cc(CCN)cc(OC)c1OCc1ccccc1,2.4,
7148,COc1cc(CCO)ccc1O,0.47,
7149,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(Br)cc1Br,3.17,
7150,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(Cl)c(OC)c1,2.13,
7151,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(I)c(OC)c1OC,1.79,
7152,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(Br)c1OC,2.23,
7153,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(C)c1OC,1.62,
7154,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(Cl)c1OC,1.92,
7155,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(I)c1OC,2.33,
7156,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(O)c1O,-0.31,
7157,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1,1.57,
7158,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1-n1cccc1,1.78,
7159,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1Br,2.01,
7160,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C,2.14,
7161,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C#N,1.39,
7162,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(=O)CS(C)(=O)=O,-0.31,
7163,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(=O)N(C)C,-0.21,
7164,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(=O)OC(C)C,1.72,
7165,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)(C)O,1.49,
7166,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)=O,1.1,
7167,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)C,3.37,
7168,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(N)=O,-0.85,
7169,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1CO,0.42,
7170,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1Cl,1.87,
7171,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1I,2.4,
7172,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1N,0.83,
7173,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1N(C)C,1.51,
7174,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1O,0.37,
7175,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OC,0.91,0.63
7176,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OCC#N,0.72,
7177,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OCc1ccccc1,2.46,
7178,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1SC,1.54,
7179,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)n1,1.64,
7180,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCc2ccccc2)c1OC,2.37,
7181,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCc2ccccc2)c1OCc1ccccc1,4.09,
7182,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc2c1OCO2,1.38,
7183,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1C,2.14,
7184,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1C(C)(C)O,1.38,
7185,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1C(C)C,3.14,
7186,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1Cl,1.87,
7187,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1N,0.49,
7188,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1N(C)C,1.87,
7189,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1Nc1ccccc1,3.42,
7190,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1O,0.64,
7191,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1OCc1ccccc1,2.66,
7192,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1SC,1.92,
7193,COc1cc(Cl)c(Cl)c(Cl)c1,4.22,
7194,COc1cc(Cl)c(Cl)c(Cl)c1Cl,4.51,
7195,COc1cc(Cl)c(Cl)c(Cl)c1O,3.72,
7196,COc1cc(Cl)c(Cl)c(Cl)c1OC,4.01,
7197,COc1cc(Cl)c(Cl)cc1Cl,3.85,
7198,COc1cc(Cl)c(Cl)cc1O,3.26,
7199,COc1cc(Cl)c(Cl)cc1OC,3.11,
7200,COc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.6,
7201,COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1,4.44,
7202,COc1cc(Cl)cc(Cl)c1,3.8,
7203,COc1cc(Cl)cc(Cl)c1Cl,3.93,
7204,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,3.58,
7205,COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,3.5,
7206,COc1cc(N)ccc1C(=O)O,0.45,
7207,COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c(N(CCOC(C)=O)CCOC(C)=O)c1,4.44,
7208,COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,4.8,
7209,COc1cc(NC(=O)N=C(N)N)ccc1C#N,1.28,
7210,COc1cc(NCc2ccc3[nH]c(=N)[nH]c(=N)c3c2C)cc(OC)c1OC,2.55,
7211,COc1cc(O)c2c(c1O)c(COC(N)=O)c1n2CC=C1OC(C)=O,0.72,
7212,COc1cc(O)cc(OC)c1,1.64,
7213,COc1cc(O)cc(OC)c1O,0.17,
7214,COc1cc(O)ccc1O,0.47,
7215,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,1.63,
7216,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,2.05,
7217,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,0.65,
7218,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,0.01,
7219,COc1cc(OC)c(C2C3C(=O)CCCC3=Nc3ncnn32)cc1OC,2.19,
7220,COc1cc(OC)c(CC(C)N)c(OC)c1,1.57,
7221,COc1cc(OC)c(Cl)c(Cc2c[nH]c(=N)[nH]c2=N)c1Cl,2.55,
7222,COc1cc(OC)c(NC2=NCCN2)cc1Cl,1.38,
7223,COc1cc(OC)c(OC)cc1CC(C)N,1.74,
7224,COc1cc(OC)c(OC)cc1Cc1c[nH]c(=N)[nH]c1=N,1.17,
7225,COc1cc(OC)c(S(=O)(=O)c2ccc(N)cc2)c(OC)c1,1.03,
7226,COc1cc(OC)cc(C(=O)O)c1,2.19,
7227,COc1cc(OC)cc(C2C(=O)c3ccccc3C2=O)c1,2.86,
7228,COc1cc(OC)cc(OC(=O)CNC(=O)c2ccccc2)c1,2.69,
7229,COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,3.08,
7230,COc1cc(OC)nc(-n2[nH]c(=O)cc2C)n1,1.16,
7231,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O[Na])n1,-1.03,
7232,COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O[Na])n1,0.6,
7233,COc1cc(OC)ncn1,0.96,
7234,COc1cc(OCc2ccccc2CCCN2CCC(O)CC2)cc(OC)c1OC,2.6,
7235,COc1cc(S(=O)(=O)CC(O)c2ccccc2)cc(OC)c1OC,1.65,
7236,COc1cc(S(=O)(=O)CCC(C)C)cc(OC)c1OC,2.12,
7237,COc1cc(S(=O)(=O)CCN(C)Cc2ccccc2)cc(OC)c1OC,2.18,
7238,COc1cc(S(=O)(=O)CCN2CCCCC2)cc(OC)c1OC,1.6,
7239,COc1cc(S(=O)(=O)CCN2CCOCC2)cc(OC)c1OC,1.29,
7240,COc1cc(S(=O)(=O)CCO)cc(OC)c1OC,0.18,
7241,COc1cc(S(C)=O)ccc1-c1cn2cccnc2n1,0.63,
7242,COc1cc(S(C)=O)ccc1-c1cn2ccnc(OC)c2n1,1.49,
7243,COc1cc(S(C)=O)ccc1-c1cn2ccncc2n1,1.11,
7244,COc1cc(S(C)=O)ccc1-c1nc2cc(N)cnc2[nH]1,0.33,
7245,COc1cc(S(C)=O)ccc1-c1nc2cccnc2[nH]1,1.18,
7246,COc1cc(S(C)=O)ccc1-c1nc2ccnnc2[nH]1,0.23,
7247,COc1cc(S(C)=O)ccc1-c1nc2cncnc2[nH]1,0.53,
7248,COc1cc(S(C)=O)ccc1-c1nc2cnncc2[nH]1,0.39,
7249,COc1cc(S(C)=O)ccc1-c1nc2nccnc2[nH]1,0.66,
7250,COc1cc(SC)c(OC)cc1CC(C)N,2.17,
7251,COc1cc(SC)c(OC)cc1CCN,1.81,
7252,COc1cc([C@@H]2C3=C(CCCC3=O)N(c3ccccc3C(F)(F)F)C(=N)C2C(=O)c2ccccc2)cc(OC)c1OC,4.51,
7253,COc1cc([C@H]2NC(=O)N=C(C)C2C(=O)OC(C)C)ccc1OC(F)F,3.75,
7254,COc1cc([C@H]2c3c(C)n[nH]c3OC(=N)C2C#N)ccc1OCc1cccc(F)c1,4.42,
7255,COc1cc([N+](=O)[O-])c(OC)cc1CC(C)N,1.74,
7256,COc1cc([N+](=O)[O-])c2ncccc2c1,1.87,
7257,COc1cc2[nH]c(N3CCN(C(=O)C(C)OC)CC3)nc(=N)c2cc1OC,1.14,
7258,COc1cc2[nH]c(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(=N)c2cc1OC,3.3,
7259,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.67,
7260,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0.48,
7261,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)O)CC2,0.47,
7262,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(=O)C(F)(F)F)CC2,2.08,
7263,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(C)=O)CC2,1.0,
7264,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N)CC2,1.1,
7265,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.72,
7266,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)C(O)C2,0.33,
7267,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1.3,1.12
7268,COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,3.67,
7269,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.98,
7270,COc1cc2c(cc1OC)C13CCN4CC5CCOC6CC(=O)N2C1C6C5CC43,0.84,
7271,COc1cc2c(cc1OC)CN(C(=O)c1cccc(S(=O)(=O)N3CCCCC3)c1)CC2,4.2,
7272,COc1cc2c(cc1OC)[C@@H](COc1ccc(F)cc1)N(C(=O)/C=C/c1ccccc1)CC2,5.45,
7273,COc1cc2c(cc1OC)[C@@]1(C)N(CC2)C(=O)OC12CCCCC2,3.47,
7274,COc1cc2c(cc1OC)[C@H](COc1ccc3c(C)cc(=O)oc3c1)N(C(=O)C1CCCCC1)CC2,5.07,
7275,COc1cc2c3c(c1)/C(=C1/SC(=NC(C)=O)NC1=O)C(=O)N3C(C)(C)C=C2C,4.62,
7276,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2,1.99,
7277,COc1cc2ccc(=NC(=O)C(F)(F)F)c3c(c2c(OC)c1OC)CCC(=O)C(O)C3,1.82,
7278,COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(=O)C(O)C3,1.2,
7279,COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(=O)C(OC)C3,1.0,
7280,COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(N)C(=O)C3,0.3,
7281,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,3.1,
7282,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0.14,
7283,COc1ccc(-c2cc(=S)ss2)cc1,3.82,
7284,COc1ccc(-c2cc(C#N)c(Cl)nc2C)cc1,3.38,
7285,COc1ccc(-c2cc(C#N)c(Cl)nc2C)cc1OC,2.86,
7286,COc1ccc(-c2cc3ccccn3c2)cc1,4.2,
7287,COc1ccc(-c2cc3cnccc3[nH]2)c(OC)c1,3.5,
7288,COc1ccc(-c2cnccn2)cc1,2.24,
7289,COc1ccc(-c2n[nH]c(=N)s2)cc1OC,2.34,
7290,COc1ccc(-c2n[nH]c(=NC(=O)c3c(OC)cccc3OC)s2)cc1,3.56,
7291,COc1ccc(-c2nc(C)c(C)nc2-c2ccc(OC)cc2)cc1,4.1,
7292,COc1ccc(-c2nc3cc(C)ccc3[nH]2)c(OC)c1,3.78,
7293,COc1ccc(-c2nc3cc(N)cnc3[nH]2)c(OC)c1,1.62,
7294,COc1ccc(-c2nc3ccccc3[nH]2)c(OC)c1,2.59,
7295,COc1ccc(-c2nc3cccnc3[nH]2)c(OC)c1,2.57,
7296,COc1ccc(-c2nc3ccncc3[nH]2)c(OC)c1,2.56,
7297,COc1ccc(-c2nc3ccncc3[nH]2)c(OCCCCl)c1,3.53,
7298,COc1ccc(-c2nc3ccncc3n2C)c(OC)c1,2.68,
7299,COc1ccc(-c2nc3cnccc3n2C)c(OC)c1,2.66,
7300,COc1ccc(-c2nc3cnccc3o2)c(OC)c1,2.42,
7301,COc1ccc(-c2ncc(C#N)nc2-c2ccc(OC)cc2)cc1,3.7,
7302,COc1ccc(-c2ncc(C)nc2-c2ccc(OC)cc2)cc1,3.66,
7303,COc1ccc(-c2ncc(Cl)nc2-c2ccc(OC)cc2)cc1,4.3,
7304,COc1ccc(-c2ncc(OC)nc2-c2ccc(OC)cc2)cc1,4.47,
7305,COc1ccc(-c2ncc[nH]2)c(OC)c1,1.72,
7306,COc1ccc(-c2nccnc2-c2ccc(OC)cc2)cc1,3.42,
7307,COc1ccc(-c2nnc(SCC(=O)c3c(N)n(C)c(=O)n(C)c3=O)n2-c2cccc(C(F)(F)F)c2)cc1,4.89,
7308,COc1ccc(-c2nnc(SCc3cc(=O)oc4ccc5ccccc5c34)n2N)cc1,4.24,
7309,COc1ccc(-c2ssc(=S)c2C)cc1,4.1,
7310,COc1ccc(-n2c(O)c3ccccc3cc2=O)cc1,2.56,
7311,COc1ccc(-n2c(O)cc(Sc3nc(C)cc(C)n3)c2O)cc1OC,2.95,
7312,COc1ccc(-n2c(O)ccc2O)cc1,0.15,
7313,COc1ccc(-n2ccc(=O)c(O)c2C)cc1,1.27,
7314,COc1ccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1,2.9,
7315,COc1ccc(/C=C/C(=O)O)cc1,2.68,
7316,COc1ccc(/N=C/c2ccc(/C=N/c3ccc(OC)cc3)cc2)cc1,5.24,
7317,COc1ccc(=NS(=O)(=O)c2ccc(N)cc2)[nH]n1,0.32,
7318,COc1ccc(Br)c(Cc2c[nH]c(=N)[nH]c2=N)c1,2.0,
7319,COc1ccc(Br)cc1,3.05,
7320,COc1ccc(Br)cc1-c1nc(=N)[nH]c(=N)[nH]1,1.53,
7321,COc1ccc(Br)cc1Cc1c[nH]c(=N)[nH]c1=N,2.44,
7322,COc1ccc(C#N)cc1,1.7,
7323,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,2.68,
7324,COc1ccc(C(=O)/C=C/C=C(Cl)Cl)cc1,4.4,
7325,COc1ccc(C(=O)C(O)O)cc1,0.63,
7326,COc1ccc(C(=O)CC(C)CC(=O)O)cc1Cl,2.6,
7327,COc1ccc(C(=O)CC=Nc2ccc(Cl)c(C(F)(F)F)c2)cc1OC,5.31,
7328,COc1ccc(C(=O)CCC(=O)O)cc1,1.38,
7329,COc1ccc(C(=O)CCCC(=O)O)cc1,1.63,
7330,COc1ccc(C(=O)CCCC(=O)O)cc1Cl,2.17,
7331,COc1ccc(C(=O)CS(=O)(=O)c2ccc(C)cc2)cc1,2.47,
7332,COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,2.18,1.96
7333,COc1ccc(C(=O)CSc2nnc(-c3ccccc3)o2)cc1,4.15,
7334,COc1ccc(C(=O)Cn2c(N3CCCCCC3)nc3c2c(=O)n(C)c(=O)n3C)cc1,4.42,
7335,COc1ccc(C(=O)N(C(C)C)C(C)C)cc1,2.8,
7336,COc1ccc(C(=O)N(C)C)cc1,0.96,
7337,COc1ccc(C(=O)N(C)N)cc1,1.0,
7338,COc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,2.56,
7339,COc1ccc(C(=O)N(N)c2ccccc2)cc1,2.83,
7340,COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1,2.56,
7341,COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1OC,2.09,
7342,COc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,3.94,
7343,COc1ccc(C(=O)N2CCCCC2)cc1,2.4,
7344,COc1ccc(C(=O)NN)cc1,0.25,
7345,COc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,4.06,
7346,COc1ccc(C(=O)NN=Cc2ccccc2O)cc1,3.34,
7347,COc1ccc(C(=O)NP(=O)(N2CC2)N2CC2)cc1,1.08,
7348,COc1ccc(C(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,4.03,
7349,COc1ccc(C(=O)Nc2cccc(F)c2)cc1S(=O)(=O)N1CCOCC1,3.64,
7350,COc1ccc(C(=O)O)cc1,1.96,
7351,COc1ccc(C(=O)O)cc1OC,1.61,
7352,COc1ccc(C(=O)OCC(=O)c2cc(C)n(C[C@@H]3CCCO3)c2C)c(OC)c1,4.18,
7353,COc1ccc(C(=O)OCC2OC(n3cc(I)c(=O)[nH]c3=O)CC2O)cc1,1.38,
7354,COc1ccc(C(=O)OCC2OC(n3cnc4c(OC)ncnc43)C2OC(=O)c2ccc(OC)cc2)cc1,3.65,
7355,COc1ccc(C(=O)OCCN(C)C)cc1,2.21,
7356,COc1ccc(C(=O)[N-][N+](C)(C)C)cc1,-0.03,
7357,COc1ccc(C(=O)c2ccccc2)c(O)c1,3.79,
7358,COc1ccc(C(=O)c2ccncc2)cc1,1.94,
7359,COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,1.52,
7360,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,1.76,
7361,COc1ccc(C(C#N)C(C)C)cc1,2.68,
7362,COc1ccc(C(C(=O)Nc2ccc3c(c2)OCCO3)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,3.76,
7363,COc1ccc(C(C)=O)c(N)c1,1.76,
7364,COc1ccc(C(C)=O)c(O)c1,1.98,
7365,COc1ccc(C(C)=O)c(OC)c1OC,1.63,
7366,COc1ccc(C(C)=O)cc1,1.74,
7367,COc1ccc(C(C)=O)cc1COC(=O)c1cc(Cl)ccc1Cl,4.45,
7368,COc1ccc(C(C)C(=O)O)cc1,1.9,
7369,COc1ccc(C(C)C)cc2c(S(=O)(=O)O[Na])cc(C)c1-2,-0.78,
7370,COc1ccc(C(C)NCCC(c2ccccc2)c2ccccc2)cc1OC,5.8,
7371,COc1ccc(C(C)c2ccc(OC)cc2)cc1,4.52,
7372,COc1ccc(C(C[N+](=O)[O-])c2ccc(OC)cc2)cc1,3.57,
7373,COc1ccc(C(N)=O)cc1,0.86,
7374,COc1ccc(C(N)=O)cc1N=NN(C)C,0.44,
7375,COc1ccc(C(N)=S)cc1,1.63,
7376,COc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.55,
7377,COc1ccc(C(O)(Cn2ccnc2)c2ccc(Br)cc2)cc1,4.02,
7378,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,1.91,
7379,COc1ccc(C(O)C(C(=O)O)c2ccc(-c3ccccc3)cc2)cc1,3.59,
7380,COc1ccc(C(OC(C)=O)C(Cl)(Cl)Cl)cc1,3.72,
7381,COc1ccc(C(c2ccc(OC)cc2)C(C)[N+](=O)[O-])cc1,3.87,
7382,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,5.08,
7383,COc1ccc(C(c2ccc(OC)cc2)C(Cl)Cl)cc1,4.47,
7384,COc1ccc(C(c2ccc(OC)cc2)C(F)(F)F)cc1,4.76,
7385,COc1ccc(C)c(OC)c1,2.76,
7386,COc1ccc(C)cc1,2.66,
7387,COc1ccc(C)cc1-n1nnnc1SCC(=O)Nc1cc(C(N)=O)cc(C(N)=O)c1,4.15,
7388,COc1ccc(C)cc1N,1.74,
7389,COc1ccc(C2=NCC(=O)N(C)c3ccc(Cl)cc32)cc1,3.15,
7390,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,2.88,
7391,COc1ccc(C2CC(=O)C3C(=Nc4ccccc4N(C(=O)C(F)(F)F)C3c3cc(OC)c(OC)c(OC)c3)C2)cc1,4.87,
7392,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,2.6,
7393,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,2.7,
7394,COc1ccc(C=C(C(C)=O)C(C)=O)c(OC)c1,1.88,
7395,COc1ccc(C=C(C(C)=O)C(C)=O)cc1,1.73,
7396,COc1ccc(C=CC(=O)C(F)(F)F)cc1,3.33,
7397,COc1ccc(C=CC(=O)O)cc1,2.68,
7398,COc1ccc(C=CC(=O)O)cc1OC,2.34,
7399,COc1ccc(C=CC(C)=O)cc1,2.25,
7400,COc1ccc(C=C[N+](=O)[O-])cc1,2.2,
7401,COc1ccc(C=NN(C)P(=O)(N2CC2)N2CC2)cc1,0.47,
7402,COc1ccc(C=NN(c2ccccc2)P(=O)(N2CC2)N2CC2)cc1,0.57,
7403,COc1ccc(C=NN=C(N)N)cc1,0.29,
7404,COc1ccc(C=NNP(=O)(N2CC2)N2CC2)cc1,0.42,
7405,COc1ccc(C=O)cc1,1.76,
7406,COc1ccc(C=O)cc1C,2.23,
7407,COc1ccc(C=O)cc1COc1c(F)c(F)cc(F)c1F,4.24,
7408,COc1ccc(C=O)cc1O,0.97,
7409,COc1ccc(C=O)cc1OC,1.22,
7410,COc1ccc(C=[N+]([O-])C(C)(C)C)cc1,1.21,
7411,COc1ccc(C=[N+]([O-])c2ccccc2)cc1,1.94,
7412,COc1ccc(CC#N)cc1,1.7,
7413,COc1ccc(CC#N)cc1OC,1.15,
7414,COc1ccc(CC(=O)O)cc1,1.42,
7415,COc1ccc(CC(C)N)c(OC)c1,1.75,
7416,COc1ccc(CC(C)N)c(OC)c1OC,1.51,
7417,COc1ccc(CC(C)N)cc1,1.77,
7418,COc1ccc(CC(C)N)cc1OC,1.2,
7419,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0.03,
7420,COc1ccc(CC=NC=O)cc1,1.94,
7421,COc1ccc(CCC(=O)O)cc1,1.9,
7422,COc1ccc(CCCC(=O)O)cc1,2.33,
7423,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,3.79,2.61
7424,COc1ccc(CCN)cc1OC,0.77,
7425,COc1ccc(CCNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.07,
7426,COc1ccc(CCNC(=O)CSc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccccc2F)cc1OC,4.0,
7427,COc1ccc(CCNCC(O)COc2ccc(-c3nc(C(C)=O)c(C)[nH]3)cc2)cc1OC,2.14,
7428,COc1ccc(CCNCC(O)COc2ccc(-c3nc(C)c[nH]3)cc2OC)cc1OC,1.89,
7429,COc1ccc(CCNCC(O)COc2ccc(-c3nc(Cl)c[nH]3)cc2)cc1OC,2.4,
7430,COc1ccc(CCNCC(O)COc2ccc(COCc3ncc[nH]3)cc2)cc1OC,1.29,
7431,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,3.0,
7432,COc1ccc(CCOC(=O)C(N)Cc2ccc(O)c(O)c2)cc1,1.69,
7433,COc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,4.43,
7434,COc1ccc(CN(C)N=O)cc1,1.62,
7435,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3.27,1.39
7436,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1,2.17,
7437,COc1ccc(CNC(=O)C2CCCC2)cc1,2.6,
7438,COc1ccc(CNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,1.99,
7439,COc1ccc(CO)cc1,1.1,
7440,COc1ccc(COC(=O)N(C)C)cc1,2.2,
7441,COc1ccc(COC(C(=O)O)c2ccccc2)cc1Cl,2.45,
7442,COc1ccc(COCc2cccc(CN3CCOCC3)c2)cc1,2.83,
7443,COc1ccc(CON2C(=O)CC3(CCCC3)C2=O)cc1,2.23,
7444,COc1ccc(COc2ccccc2C(N)=O)cc1,1.63,
7445,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)c(OC)c1OC,1.52,
7446,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)c(OC)n1,2.01,
7447,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1,1.34,
7448,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1Br,1.88,
7449,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1C,1.91,
7450,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1C(C)C,2.79,
7451,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1Cl,1.65,
7452,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1I,2.09,
