,smiles,logP
4723,N=C1NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,3.35
4724,CNC(=O)Oc1ccc(C)cc1,1.66
4725,Cc1nccnc1OC(C)C,2.24
4726,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,7.55
4727,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1,2.88
4728,CCCNC(C)CC,1.91
4729,CCC(C)C([NH3+])C(=O)NC(C=O)C(=O)NC(C([O-])O)C(C)CC,-2.64
4730,O=C(CCl)Nc1ccccc1,1.63
4731,Cc1cccc2nc3cccc(C(=O)NCCCN(C)CCCN=c4[nH][n+]([O-])c5ccccc5[n+]4[O-])c3nc12,1.4
4732,CNC(=O)c1ccc[nH]1,0.42
4733,CNC(=O)Oc1ccc2ccccc2c1,2.56
4734,COc1ccccc1C(=O)N(C)C,0.71
4735,CCc1oc(C)cc(=O)c1O,1.07
4736,O=C(O)C(c1ccc(Cl)cc1)n1cccc1,2.3
4737,COc1cccc(Cl)c1C(N)=O,0.59
4738,Cc1cc2c(cc1C)NC(c1cc3c(cc1Cl)OCO3)C1C(=O)CC(C)(C)CC1=N2,4.38
4739,N=c1nc(-c2ccc(Cl)cc2)[nH]c(=N)[nH]1,2.33
4740,CC(=O)OC1CC2(O)C3CCC4CC(O)CCC4(C)C3CCC2(C)C1c1coc(O)c1,1.93
4741,CC1C(Cl)C(Cl)C(C)C(Cl)C1Cl,4.4
4742,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,4.28
4743,Cc1ccc(C(N)=O)cc1,1.18
4744,COc1cccc(OCCn2c(=O)c3cc4c(=O)n(CCOc5cccc(OC)c5)c(=O)c4cc3c2=O)c1,5.43
4745,Clc1cccc(Oc2ccccc2)c1Cl,5.0
4746,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1,1.5
4747,O=C(O)c1cc(O)cc(O)c1,0.86
4748,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43O)C2)OC(C)C1O,2.395
4749,NC(=O)N/N=C/c1ccccc1,1.27
4750,CCOc1ccccc1OC(=O)NC,1.24
4751,CCOP(C)(=O)SCCN(C(C)C)C(C)C,2.09
4752,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1C(=O)CS(C)(=O)=O,0.79
4753,CCCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CCC,1.35
4754,CCCCCCCCCCCCCCCCCCCC(=O)OC,9.3
4755,COc1ccc(C)c(OC)c1,2.76
4756,CCOC(=O)C(=Cc1ccccc1)C(C)=O,2.21
4757,c1ccc2c(c1)OCO2,2.08
4758,Fc1cccc(Br)c1,2.92
4759,CSc1cnc2ccccc2n1,2.79
4760,Clc1cccc2c(Cl)cccc12,4.67
4761,COc1ccc(Cc2ccccc2C(N)=O)cc1,1.63
4762,Nc1ccccc1Cl,1.9
4763,COC(=O)C(Cc1ccc(O)cc1)NC(C)=O,0.33
4764,C=CCOC1=NS(=O)(=O)c2ccccc21,1.4
4765,NC(=O)CCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,-1.14
4766,CC1(C)SC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,1.4
4767,Cc1ccc(O)cc1,1.94
4768,NC(=O)Nc1ccc(Oc2ccc(Br)cc2)cc1,3.7
4769,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1.9
4770,CN(C)C(N(C)C)=S(I)c1ccc(O)cc1,-0.88
4771,CCc1ccc(F)c(NC(=O)N(C)C(=O)NC)c1,3.23
4772,CCN(CC)Cc1cccnc1,1.01
4773,CC1(C)OC[C@H](COc2c(F)c(N3CCOCC3)nc(F)c2Cl)O1,4.07
4774,CC(C)(C)c1cccc(C(C)(C)C)c1O,4.92
4775,N=C1NCC(COc2ccccc2Cl)O1,1.77
4776,CNC(=O)Oc1ccc(Cl)c(C)c1,2.57
4777,NCCc1ccncc1,-0.01
4778,Cc1ccc([N+](=O)[O-])cn1,0.99
4779,CCOC(=O)C(CC)c1ccc(-n2sc3ccccc3c2=O)cc1,4.11
4780,CS(=O)c1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,0.8
4781,CCCCc1cccc(NC(=O)N(C)C)c1,3.23
4782,NC(=O)c1ncn2c(=O)n(CCCl)nnc12,-0.47
4783,CC(CC(N)=O)n1nnc2ccccc21,0.75
4784,CCN=c1[nH]o[nH]c1=N,0.51
4785,CNC(=O)NC(=O)C(C)(C(=O)OC)C1C=CCCC1,1.75
4786,CCCCCCCC(=O)O[Na],-1.38
4787,CCOc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,3.1
4788,CC(=O)n1cc(CC(NC(O)Cc2nc(O)c3n(c2=O)C2CCC3CC2)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,3.69
4789,CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.94
4790,CCOC(=Cc1ccccc1)C(=O)NC(C)CC,3.2
4791,CNC(=O)C(C)NC(C)=O,-1.21
4792,S=C=Nc1ccc2ccccc2c1,4.34
4793,n1onc2c1NC1Nc3nonc3NC1N2,0.3
4794,O=[N+]([O-])c1cnc(N=C2OCCN2CCO)s1,0.43
4795,COc1cc(CC(C)N)c(OC)cc1C,2.24
4796,COc1cccc(N=c2snc3sc(S(N)(=O)=O)nn23)c1,2.66
4797,ClC(Cl)=Nc1ccccc1,2.54
4798,COc1ccc([N+](=O)[O-])cc1N,1.47
4799,O=[N+]([O-])c1cnc(N2CCNC2=S)s1,1.7
4800,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,1.51
4801,O=C1c2ccc(Oc3cccc(Oc4ccc5c(c4)C(=O)N(CCO)C5=O)c3)cc2C(=O)N1CCO,4.61
4802,CSc1cccc(N=NN(C)C)c1,2.98
4803,CN(C)CCCc1ccccc1,2.73
4804,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,4.41
4805,CC(=O)OCOc1ccccc1C(N)=O,0.52
4806,COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(N)C(=O)C3,0.3
4807,CC(=O)OCCn1c([N+](=O)[O-])cnc1C,0.3
4808,Cc1ccc(CN)cc1,1.46
4809,NC(=O)c1ccc(I)cc1,1.99
4810,CS(=O)(=O)N(CC(=O)Nc1c(F)cccc1F)c1cc(Cl)c(Cl)cc1Cl,4.34
4811,Clc1ccc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,6.79
4812,CCCCCCCCCCCC(=O)OCCCC,6.51
4813,CCCCCCCCCO,3.77
4814,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCSc3ccccc3)c2s1,1.84
4815,Cc1ccc(C(C)C)c(Cl)c1Cl,5.5
4816,O=[N+]([O-])CC1=NCCN1Cc1ccc(Cl)nc1,-0.19
4817,CCCc1ccccc1,3.69
4818,CCOC(=O)c1ccccc1O,2.95
4819,CCOP(=O)(OCC)Oc1ccc(SC)cc1,2.79
4820,CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Br,3.51
4821,Oc1ccc(O)n1-c1ccccc1Cl,0.56
4822,C=CCN(CC=C)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.67
4823,CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.34
4824,COCC(=O)Cn1ccnc1[N+](=O)[O-],-0.26
4825,O=c1[nH]c2ccccc2n1C1CCN(CC(O)C2COc3ccccc3O2)CC1,3.43
4826,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1C(C)(C)O,1.38
4827,O=C(O)c1c(Cl)cccc1Cl,2.23
4828,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)N(C)C1=O,2.43
4829,CCOC(=O)CN1C(=O)CC1Sc1ccc2ccccc2c1,3.4
4830,Nc1cccc2cccc(N)c12,1.78
4831,Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(c3c(F)cc(F)cc3F)c3ccccc32)n1,0.4
4832,CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,4.42
4833,NC(Cc1ccc2ccccc2c1)C(=O)O,-0.15
4834,O=C(CNC(=O)c1ccccc1)Oc1cccc([N+](=O)[O-])c1,2.46
4835,NC(=O)c1cccc(O)c1,0.39
4836,c1ccc2cccc-2cc1,3.2
4837,CC(NC(=O)C(C)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,-0.38
4838,CN1CC=C(c2ccc(N)cc2)CC1,1.48
4839,CCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.1
4840,CC(=O)NC(CCCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.61
4841,O=S(=O)(Nc1ccc(F)cc1F)C(F)(F)F,3.06
4842,CCC(CC)COC(N)=O,1.98
4843,CCCC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.55
4844,COc1ccc(OCI)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,4.02
4845,O=C1C=C(N2CC2)C(=O)c2ccccc21,1.71
4846,CCCOc1ccccn1,2.38
4847,Cc1[nH]c(=O)n(OCC(C)C)c(=O)c1Br,1.23
4848,CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC,3.08
4849,COC(=O)C(C#N)=NNc1ccc(C(F)(F)F)cc1,3.79
4850,COCCNCc1cc2sc(S(N)(=O)=O)cc2s1,0.51
4851,CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,0.62
4852,O=C(Cc1ccccc1)NCCNCC(O)COCc1ccccc1,1.45
4853,Cc1ccccc1OCC(=O)NCCNC(=O)COc1ccccc1C,4.25
4854,CNC(=O)Oc1cccc(C(F)(F)F)c1,2.37
4855,CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,2.4
4856,Clc1ccc(-c2cccc(Cl)c2Cl)cc1,5.42
4857,COc1ccc(C(C)NCCC(c2ccccc2)c2ccccc2)cc1OC,5.8
4858,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,3.2
4859,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,5.9
4860,CCOc1ccccc1NC(=O)OC,2.43
4861,O=C(NN=Cc1c(O)ccc2ccccc12)c1cccc(F)c1,4.06
4862,O=C(O)COc1ccc(S(=O)(=O)F)cc1,1.82
4863,O=C(O)CN1C(=O)C=CC1=O,-0.14
4864,CCCCCCC1CCC(=O)O1,2.72
4865,CC(=O)NNC(=O)Nc1cccc([N+](=O)[O-])c1,0.67
4866,Cc1ccc(Br)c(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,-0.28
4867,OCC1OC(OC2CCCCC2)C(O)C(O)C1O,-0.63
4868,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,5.81
4869,O=C(CNC(=O)c1ccccc1)Oc1cccc(F)c1,2.58
4870,CC(C)CC(N)C(=O)NC(C=O)C(=O)NC(Cc1ccccc1)C(O)O,0.23
4871,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,-0.44
4872,C#CCOc1cc(N=CNOCOC)cc(Cl)c1OCC#C,2.2
4873,CC(=O)c1cccc(NC(=O)N(C)C)c1,0.95
4874,CS(=O)(=O)F,0.55
4875,CS(=O)(=O)c1ccc(Cl)cc1,1.06
4876,C#CC(C=CCl)(CC)OC(N)=O,1.71
4877,Oc1ccc(O)n1-c1ccc(Br)cc1,1.18
4878,Cc1ccc2ccccc2c1C,4.31
4879,C=c1[nH]cc(CO)c(=CNNC(=O)c2cccc(Cl)c2)c1=O,2.96
4880,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,2.97
4881,C=C1C(=O)OC2C1CCC(C)C1=CCC(=O)C12C,1.03
4882,O=c1cccccc1,0.26
4883,Cc1ccc(N2CCN(CC3CN=C(N)O3)CC2)cc1,1.23
4884,C=c1c(C)c(O)c(=Cc2cccnc2)c(C)c1O,2.55
4885,CCCCCCCCc1ccccc1,6.3
4886,CCOC(=O)N1CCN(C(=O)c2ccc(-n3c(O)c4c(c3O)CCCC4)cc2)CC1,3.74
4887,CN(C=O)c1ccccc1,1.09
4888,COC(=O)Nc1ccc(Cl)cc1,2.55
4889,CC(C)Oc1ccc(CC#N)cc1,2.53
4890,CCN1CC(C(=O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)CC(O)N(C)CCOCOC)OC1=O,2.49
4891,C=C(C=O)CC,1.24
4892,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,7.11
4893,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1.46
4894,NC(=O)Cc1ccncc1,-0.65
4895,Clc1ccc(Cl)c(Cl)n1,2.77
4896,CCC(=O)n1ncc2c(=O)[nH]cnc21,0.3
4897,C=C(C)C1CC=C(C)CC1,4.475
4898,COC(=O)C(C)NC(C)=O,-0.57
4899,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,6.25
4900,CC(C)C(=O)NS(=O)(=O)c1ccccc1N,1.17
4901,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,3.24
4902,Oc1ccc(O)n1-c1ccc(C(F)(F)F)cc1,1.45
4903,COc1cccc(-c2ccc3c(N)c(C(=O)Nc4ccc(F)c(F)c4)sc3n2)c1,5.86
4904,O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccc([N+](=O)[O-])cc1,4.57
4905,O=C(NN=Cc1ccccc1O)c1ccc([N+](=O)[O-])cc1,3.03
4906,CNC(=O)Oc1ccc(S(C)(=O)=O)cc1,0.34
4907,CCC(CC)(C(=O)NC(N)=O)C(=O)OCc1ccccc1,2.74
4908,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,3.34
4909,Clc1cc2c(cc1Cl)Oc1c(Cl)ccc(Cl)c1O2,6.39
4910,CCCCCCCCCCCCCc1ccc(O)cc1,8.2
4911,COC(=O)CNC(=O)c1ccc(N)cc1,-0.23
4912,C1CCC2OC2CC1,1.26
4913,CC(=O)Nc1ccc([N+](=O)[O-])cc1,1.66
4914,N#CN=[N+]([O-])c1cccc([N+](=O)[O-])c1,1.45
4915,[O-][n+]1onc(Cl)c1-c1ccccc1,2.82
4916,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,1.94
4917,CC=CC(=O)O,0.72
4918,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.39
4919,COc1ccc(C(=O)CCCC(=O)O)cc1Cl,2.17
4920,O=C(O)c1cccnc1,0.36
4921,COC(=O)c1c(C)cccc1C,2.55
4922,CC(C)NCC(O)c1ccc2ccccc2c1,3.0
4923,C1=CCOC1,0.46
4924,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,1.66
4925,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,4.3
4926,Cc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=N,-2.01
4927,CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3.15
4928,Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1,1.68
4929,Oc1ccccc1,1.46
4930,c1cc(CN2CCCCC2)cc(OCCCN=c2[nH]c3ccccc3s2)c1,5.41
4931,O=CNc1cccc([N+](=O)[O-])c1,1.4
4932,N=c1[nH]nc(Cc2ccccc2)o1,0.95
4933,[O-][n+]1[nH]c(=NCCCCCCN=c2c3ccccc3[nH]c3ccccc23)[n+]([O-])c2ccccc21,1.69
4934,NNP(=O)(Oc1ccccc1)Oc1ccccc1,1.51
4935,Cc1ccc(-c2cc(=S)ss2)cc1,4.26
4936,O=[N+]([O-])c1nccn1COC(CO)C(O)CO,-1.47
4937,COCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.21
4938,NS(=O)(=O)c1cccc(Br)c1,1.35
4939,O=C1CCc2cccc3c2N1CC3,1.57
4940,CC(=O)Oc1ccccc1Cl,2.18
4941,Nc1ccc2ccccc2c1S(=O)(=O)O,-1.16
4942,COc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1,0.87
4943,CCOc1ccc(NC(=O)OC)cc1,2.15
4944,CC(CC(=O)c1ccccc1)C(=O)O,1.62
4945,O=[N+]([O-])c1ccccc1C(F)(F)F,2.58
4946,COC(=O)Cc1ccccc1,1.83
4947,CCN=C(N)N=C(N)Nc1ccc(Cl)cc1,2.14
4948,Cn1cnc([N+](=O)[O-])c1[N+](=O)[O-],0.41
4949,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)[O-],-0.76
4950,CN(C)C(=O)OCc1ccc(OCc2ccccc2)cc1,3.27
4951,CCOC(=O)CCC(=O)OCC,1.2
4952,CCCCC(CC)Cn1c(O)c2c(c1O)C1(C(C)C)C=CC2(C)CC1,5.96
4953,CSC(C)=NOC(=O)N(C)SN(C)C(=O)N(C(C)C)C(C)C,2.6
4954,CCCCC(C(=O)OCC)n1nc2ccccc2n1,3.88
4955,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C=CC,3.65
4956,CC1(C)OCCO1,0.46
4957,O=C(c1nn(-c2ccccc2)c(=O)c2ccccc12)N1CCOCC1,2.47
4958,CSc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,2.95
4959,COc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,2.56
4960,CCN1C(=O)C(=O)c2ccccc2C1=O,1.13
4961,C#CCOc1cc(OC(=O)N2CCC(F)(F)CC2)c(Cl)cc1Cl,3.57
4962,S=C=NCCCc1ccccc1,3.8
4963,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.17
4964,CCCCn1cnc2c(=N)[nH]cnc21,1.25
4965,CCCCc1ccc(N)cc1,3.05
4966,Oc1ccc(Cl)c2ccccc12,3.94
4967,C#CC(CC)OC(=O)Nc1ccc(OCC)c(OCC)c1,3.07
4968,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.3
4969,Cc1ccc(C)n1N=c1ccc(N(CC(C)O)CC(C)O)n[nH]1,1.55
4970,CCCCCCOC(=O)c1cc(O)c(O)c(O)c1,3.17
4971,O=S(=O)(c1ccccc1)C(F)(F)F,2.69
4972,COc1ccc2oc(N(N)CCC#N)nc2c1,0.98
4973,N#Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,1.8
4974,CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(C)N=O,1.61
4975,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,2.1
4976,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,0.29
4977,C[C@H]1C[C@H](C)CN(C(=O)CSc2nnc(-c3ccccc3)n2C)C1,3.68
4978,CCN(CC)C(=O)COC(=O)c1ccccc1,2.06
4979,CC(C)N(C)N=Nc1ccc(C(N)=O)cc1,2.02
4980,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,6.19
4981,Cc1ncc(C)[n+]([O-])c1Cl,0.19
4982,CC(=O)N=c1cc(C(=O)NN)cc[nH]1,-1.25
4983,O=c1[nH]c(O)c(Cc2ccccc2)o1,1.2
4984,OCC1CC(F)C(n2cnc3c(Br)ncnc32)O1,0.44
4985,Clc1ccccc1-c1ccccc1Cl,4.97
4986,COc1cccc(C=C(C(N)=O)C(N)=O)c1,0.01
4987,CC(C)Oc1c(Br)c(Br)n(C)c1C(=O)N=c1nn[nH][nH]1,2.52
4988,CC(=O)OC=C1CSC2C(NC(=O)CSc3ccncc3)C(=O)N2C1C(=O)O,-1.15
4989,Cc1cc(Br)cc(C)c1NC1=NCCN1,2.8
4990,CC1=NS(=O)(=O)c2cc([N+](=O)[O-])ccc2N1,0.65
4991,CCCN(N=O)C(N)=O,0.3
4992,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,5.66
4993,CCN1C(=O)C(=O)c2c(C(N)=O)cccc2C1=O,-0.5
4994,O=C(O)c1cccc([N+](=O)[O-])c1,1.83
4995,CC(=O)OCC1OC(n2ccnc2[N+](=O)[O-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.52
4996,CCCCC(=O)O,1.39
4997,COc1ccc(C(C[N+](=O)[O-])c2ccc(OC)cc2)cc1,3.57
4998,Cc1ccc(F)cc1,2.58
4999,COc1ccc(OC)c(N)c1,1.2
5000,N=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1F,-0.92
5001,C=C(C)C1CCC(C)C(O)C1,3.21
5002,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)CC(N)=O,-0.46
5003,COc1c(Br)cc(Br)cc1Br,4.48
5004,COc1ccc(C(C(=O)Nc2ccc3c(c2)OCCO3)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,3.76
5005,COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,0.8
5006,CCC(C)NC(=O)C(=Cc1ccccc1)c1ccccc1,4.05
5007,N=C(N)NN=Cc1ccc(Cl)cc1,0.96
5008,COc1cccc(Nc2ccccc2C(=O)O)c1,4.31
5009,COc1cnnc2ccccc12,1.41
5010,CCn1nnc2ccccc21,1.58
5011,Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1,1.03
5012,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1,2.85
5013,CCc1ccc(C2C(=O)c3ccccc3C2=O)cc1,3.92
5014,CC(=O)Oc1ccccc1C(=O)OCn1c(O)ccc1O,0.5
5015,C=CCN(N=O)C(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,2.16
5016,CC(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)O,3.18
5017,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.2
5018,COc1ccco1,1.44
5019,CC1(O)CC23C(O)C1CCC2(O)C(C)(O)C1C2OC2C(C)(C)C1(O)C(O)C3O,-0.57
5020,CCC(C)=NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,2.47
5021,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,4.98
5022,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,5.23
5023,CCCC12CC3CC(CC(N)(C3)C1)C2,3.76
5024,CCCCn1nnc2ccccc21,2.57
5025,Brc1cc(Br)c(Oc2cc(Br)c(Br)c(Br)c2)cc1Br,7.4
5026,N=C(N)c1cccc([N+](=O)[O-])c1,0.72
5027,CCCCCCCCC=CCCCCCCCC(=O)OC,7.45
5028,COc1ccc2cc(CC(=O)O)ccc2c1,2.82
5029,CCCCCCCCCCC(C)c1ccccc1,8.19
5030,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,-2.0
5031,CC(C)NCC(O)COc1cccc2ccccc12,3.3225
5032,CCCC(=O)OCn1ncc2c(=O)[nH]cnc21,0.6
5033,CCc1c(O)[nH]c(=O)n(C)c1=O,0.15
5034,OCC1CCC(n2cnc3c(=S)[nH]cnc32)O1,-0.66
5035,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2.29
5036,O=C(CN1CCOCC1)NC1COc2ccccc21,0.81
5037,Cc1nc2c(=N)[nH][nH]c(=N)c2nc1C,1.14
5038,C=COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.24
5039,CCCCCOP(C)(=O)OCCCCC,3.74
5040,Cc1cc[nH]c(=NS(=O)(=O)c2ccc(N)cc2)n1,0.14
5041,C/C=C/c1ccccc1,3.35
5042,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,4.49
5043,CC(=O)Oc1ccccc1F,1.76
5044,CS(=O)(=O)c1cccc(OCC(=O)O)c1,0.01
5045,O=[N+]([O-])C(Cl)(Cl)Cl,2.09
5046,O=C(O)CSC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.92
5047,CSc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.6
5048,N=c1cc(C(=O)NN)cc[nH]1,-0.98
5049,Nc1ccc(Cl)c(N)c1,0.85
5050,CNC(=O)Oc1cc(C)cc(C(C)(C)C)c1,3.35
5051,COC(=O)c1cnc(Cl)cn1,0.47
5052,Cc1ccc(NC(=O)c2ccco2)c(O)c1,2.84
5053,Cc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)c(Cl)c1,2.82
5054,CC(=O)OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.4
5055,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,4.27
5056,CCCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,2.2
5057,CCc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O,3.63
5058,CC(=O)c1ccsc1,1.24
5059,NC(=O)Nc1ccc(Br)cc1,1.98
5060,CNC(=O)Oc1cccc2c1OC(C)(C)C2,2.32
5061,Cc1ccc([N+](=O)[O-])cc1O,2.47
5062,COc1nc(=N)nc(C(Cl)(Cl)Cl)[nH]1,2.39
5063,CCOC(=O)c1c[nH]cc1C,2.14
5064,COc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.28
5065,Cc1ccc(Cl)c(O)c1,2.9
5066,Cn1c(N)c(C(=O)CSc2nc3sc4c(c3c(=O)n2Cc2ccccc2)CCC4)c(=O)n(C)c1=O,5.21
5067,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C,0.23
5068,CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,2.99
5069,N=C1NCC(CN2CCN(c3ncccn3)CC2)O1,0.21
5070,O=c1cn[nH]c2ccccc12,0.82
5071,O=C(O)CCCCCCCC(=O)O,1.57
5072,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,4.1
5073,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1SC,1.54
5074,CC(=O)Nc1c(F)cccc1F,0.69
5075,Cc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1,1.65
5076,N#Cc1ccc([N+](=O)[O-])n1CCO,0.6
5077,OCCCCCC(F)(F)F,1.64
5078,N#CN=[N+]([O-])c1cccc2ccccc12,3.17
5079,O=C(NN=Cc1ccccc1)c1ccccc1,2.56
5080,C=CCN(C)N=Nc1ccc(C(N)=O)cc1,2.09
5081,Brc1cccc(Br)c1,3.75
5082,CCN1CC=C(c2ccccc2)CC1,3.18
5083,CC(N)(Cc1ccc(O)cc1)C(=O)O,-1.89
